title,year,conf,conf_long
Hierarchical Topic Mining via Joint Spherical Tree and Text Embedding,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
High-Dimensional Similarity Search with Quantum-Assisted Variational Autoencoder,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Higher-order Clustering in Complex Heterogeneous Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
HiTANet: Hierarchical Time-Aware Attention Networks for Risk Prediction on Electronic Health Records,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
HOLMES: Health OnLine Model Ensemble Serving for Deep Learning Models in Intensive Care Units,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
HOPS: Probabilistic Subtree Mining for Small and Large Graphs,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
"How to count triangles, without seeing the whole graph",2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Hyperbolic Distance Matrices,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Hypergraph Clustering Based on PageRank,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Identifying Sepsis Subphenotypes via Time-Aware Multi-Modal Auto-Encoder,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Improving Conversational Recommender Systems via Knowledge Graph based Semantic Fusion,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Imputing Various Incomplete Attributes via Distance Likelihood Maximization,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
In and Out: Optimizing Overall Interaction in Probabilistic Graphs under Clustering Constraints,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Incremental Lossless Graph Summarization,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Incremental Mobile User Profiling:  Reinforcement Learning with Spatial Knowledge Graph for Modeling Event Streams,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
InfiniteWalk: Deep Network Embeddings as Laplacian Embeddings with a Nonlinearity,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
InFoRM: Individual Fairness on Graph Mining,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
INPREM: An Interpretable and Trustworthy Predictive Model for Healthcare,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Interactive Path Reasoning on Graph for Conversational Recommendation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Interpretability is a Kind of Safety: An Interpreter-based Ensemble for Adversary Defense,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Interpretable Deep Graph Generation with Node-edge Co-disentanglement,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Isolation Distributional Kernel: A new tool for kernel based anomaly detection,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Joint Policy-Value Learning for Recommendation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Kernel Assisted Learning for Personalized Dose Finding,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Kronecker Attention Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Laplacian Change Point Detection for Dynamic Graphs,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
LayoutLM: Pre-training of Text and Layout for Document Image Understanding,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning Based Distributed Tracking,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning Effective Road Network Representation with Hierarchical Graph Neural Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning Opinion Dynamics From Social Traces,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning Stable Graphs from Heterogeneous Confounded Environments,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning to Extract Attribute Value from Product via Question Answering: A Multi-task Approach,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning Transferrable Parameters for Long-tailed Sequential User Behavior Modeling,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Leveraging Model Inherent Variable Importance for Stable Online Feature Selection,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
List-wise Fairness Criterion for Point Processes,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Local Community Detection in Multiple Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Local Motif Clustering on Time-Evolving Graphs,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
LogPar: Logistic PARAFAC2 Factorization for Temporal Binary Data with Missing Values,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Malicious Attacks against Deep Reinforcement Learning Interpretations,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
MAMO: Memory-Augmented Meta-Optimization for Cold-start Recommendation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Matrix Profile XXI: A Geometric Approach to Time Series Chains Improves Robustness,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
MCRapper: Monte-Carlo Rademacher Averages for Poset Families and Approximate Pattern Mining,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Measuring Model Complexity of Neural Networks with Curve Activation Functions,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Meta-learning on Heterogeneous Information Networks for Cold-start Recommendation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Minimal Variance Sampling with Provable Guarantees for Fast Training of Graph Neural Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Minimizing Localized Ratio Cut Objectives in Hypergraphs,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Mining large quasi-cliques with quality guarantees from vertex neighborhoods,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Mining Persistent Activity in Continually Evolving Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
MinSearch: An Efficient Algorithm for Similarity Search under Edit Distance,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Missing Value Imputation for Mixed Data via Gaussian Copula,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
MoFlow: An Invertible Flow Model for Generating Molecular Graphs,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Multi-class Data Description for Out-of-distribution Detection,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Multi-level Graph Convolutional Networks for Cross-platform Anchor Link Prediction,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Multi-Source Deep Domain Adaptation with Weak Supervision for Time-Series Sensor Data,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
MultiImport: Inferring Node Importance in a Knowledge Graph from Multiple Input Signals,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Multimodal Learning with Incomplete Modalities by Knowledge Distillation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
NetTrans: Neural Cross-Network Transformation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Neural Dynamics on Complex Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Neural Subgraph Isomorphism Counting,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
NodeAug: Semi-Supervised Node Classification with Data Augmentation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Non-Linear Mining of Social Activities in Tensor Streams,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Off-policy Bandits with Deficient Support,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
On Sampled Metrics for Item Recommendation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
On Sampling Top-K Recommendation Evaluation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Parallel DNN Inference Framework Leveraging a Compact RISC-V ISA-based Multi-core System,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Parameterized Correlation Clustering in Hypergraphs and Bipartite Graphs,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Partial Multi-Label Learning via Probabilistic Graph Matching Mechanism,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
"Personalized PageRank to a Target Node, Revisited",2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
PolicyGNN: Aggregation Optimization for Graph Neural Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Predicting Temporal Sets with Deep Neural Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Prediction and Profiling of Audience Competition for Online Television Series,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Preserving Dynamic Attention for Long-Term Spatial-Temporal Prediction,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Prioritized Restreaming Algorithms for Balanced Graph Partitioning,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Probabilistic Metric Learning with Adaptive Margin for Top-K Recommendation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
RayS: A Ray Searching Method for Hard-label Adversarial Attack,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Re-identification Attack to Privacy-Preserving Data Analysis with Noisy Sample-Mean,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
REA: Robust Cross-lingual Entity Alignment Between Knowledge Graphs,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Reciptor: An Effective Pretrained Model for Recipe Representation Learning,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
RECORD: Resource Constrained Semi-Supervised Learning under Distribution Shift,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Recurrent Halting Chain for Early Multi-label Classification,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Recurrent Networks for Guided Multi-Attention Classification,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Redundancy-Free Computation for Graph Neural Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Representing Temporal Attributes for Schema Matching,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Residual Correlation in Graph Neural Network Regression,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Rethinking Pruning for Accelerating Deep Inference At the Edge,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Retrospective Loss: Looking Back to Improve Training of Deep Neural Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Rich Information is Affordable: A Systematic Performance Analysis of Second-order Optimization Using K-FAC,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Robust Spammer Detection by Nash Reinforcement Learning,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Scaling choice models of relational social data,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
SCE: Scalable Newtork Embedding from Sparsest Cut,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
SEAL: Learning Heuristics for Community Detection with Generative Adversarial Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Semantic Search in Millions of Equations,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Semi-supervised Collaborative Filtering by Text-enhanced Domain Adaptation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Semi-Supervised Multi-Label Learning from Crowds via Deep Sequential Generative Model,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Sliding Sketches: A Framework using Time Zones for Data Stream Processing in Sliding Windows,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Spectrum-Guided Adversarial Disparity Learning,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
SSumM: Sparse Summarization of Massive Graphs,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
ST-SiameseNet: Spatio-Temporal Siamese Networks for Human Mobility Signature Identification,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Stable Learning via Differentiated Variable Decorrelation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Statistically Significant Pattern Mining with Ordinal Utility,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
STEAM: Self-Supervised Taxonomy Expansion via Path-Based Multi-View Co-Training,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Structural Patterns and Generative Models of Real-world Hypergraphs,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
TAdaNet: Task-Adaptive Network for Graph-Enriched Meta-Learning,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Targeted Data-driven Regularization for Out-of-Distribution Generalization,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
The NodeHopper: Enabling low latency ranking with constraints via a fast dual solver,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
The Spectral Zoo of Networks: Embedding and Visualizing Networks with Spectral Moments,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Tight Sensitivity Bounds For Smaller Coresets,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
TinyGNN: Learning Efficient Graph Neural Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
TIPRDC: Task-Independent Privacy-Respecting Data Crowdsourcing Framework for Deep Learning with Anonymized Intermediate Representations,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Towards Automated Neural Interaction Discovering for Click-Through Rate Prediction,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Towards Deeper Graph Neural Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Towards Fair Truth Discovery from Biased Crowdsourced Answers,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Towards physics-informed deep learning for turbulent flow prediction,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
TranSlider: Transfer Ensemble Learning from Exploitation to Exploration,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Treatment Policy Learning in Multiobjective Settings with Fully Observed Outcomes,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Truth Discovery against Strategic Sybil Attack in Crowdsourcing,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Ultrafast Local Outlier Detection from a Data Stream with Stationary Region Skipping,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Understanding Negative Sampling in Graph Representation Learning,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Unsupervised Differentiable Multi-aspect Network Embedding,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Unsupervised Paraphrasing via Deep Reinforcement Learning,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Vamsa: Automated Provenance Tracking in Data Science Scripts,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Voronoi Graph Traversal in High Dimensions with Applications to Topological Data Analysis and Piecewise Linear Interpolation,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Vulnerability vs. Reliability: Disentangled Adversarial Examples for Cross-Modal Learning,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
WavingSketch: An Unbiased and Generic Sketch for Finding Top-k Items in Data Streams,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
WeightGrad: Geo-Distributed Data Analysis Using Quantization for Faster Convergence and Better Accuracy,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
xGAIL: Explainable Generative Adversarial Imitation Learning for Explainable Human Decision Analysis,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
XGNN: Towards Model-Level Explanations of Graph Neural Networks,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Z-Miner: an efficient method for mining frequent arrangements of event intervals,2020,KDD,Special Interest Group on Knowledge Discovery and Data Mining
