title,year,conf,conf_long
DeepAlerts: Deep Learning Based Multi-Horizon Alerts for Clinical Deterioration on Oncology Hospital Wards,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Region Focus Network for Joint Optic Disc and Cup Segmentation,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Pose-Assisted Multi-Camera Collaboration for Active Object Tracking,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Robust Low-Rank Discovery of Data-Driven Partial Differential Equations,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Towards Cross-Modality Medical Image Segmentation with Online Mutual Knowledge Distillation,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Privacy-Preserving Gradient Boosting Decision Trees,2020,AAAI,the Association for the Advancement of Artificial Intelligence
MRI Reconstruction with Interpretable Pixel-Wise Operations Using Reinforcement Learning,2020,AAAI,the Association for the Advancement of Artificial Intelligence
PSENet: Psoriasis Severity Evaluation Network,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Learning Geo-Contextual Embeddings for Commuting Flow Prediction,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Learning Multi-Modal Biomarker Representations via Globally Aligned Longitudinal Enrichments,2020,AAAI,the Association for the Advancement of Artificial Intelligence
AdaCare: Explainable Clinical Health Status Representation Learning via Scale-Adaptive Feature Extraction and Recalibration,2020,AAAI,the Association for the Advancement of Artificial Intelligence
ConCare: Personalized Clinical Feature Embedding via Capturing the Healthcare Context,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Bursting the Filter Bubble: Fairness-Aware Network Link Prediction,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Gait Recognition for Co-Existing Multiple People Using Millimeter Wave Sensing,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Generalizable Resource Allocation in Stream Processing via Deep Reinforcement Learning,2020,AAAI,the Association for the Advancement of Artificial Intelligence
ActiveThief: Model Extraction Using Active Learning and Unannotated Public Data,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Chemically Interpretable Graph Interaction Network for Prediction of Pharmacokinetic Properties of Drug-Like Molecules,2020,AAAI,the Association for the Advancement of Artificial Intelligence
FuzzE: Fuzzy Fairness Evaluation of Offensive Language Classifiers on African-American English,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Learning to Generate Maps from Trajectories,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Spatial Classification with Limited Observations Based on Physics-Aware Structural Constraint,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Effective Decoding in Graph Auto-Encoder Using Triadic Closure,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Spatial-Temporal Synchronous Graph Convolutional Networks: A New Framework for Spatial-Temporal Network Data Forecasting,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Continuous Multiagent Control Using Collective Behavior Entropy for Large-Scale Home Energy Management,2020,AAAI,the Association for the Advancement of Artificial Intelligence
DATA-GRU: Dual-Attention Time-Aware Gated Recurrent Unit for Irregular Multivariate Time Series,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Finding Minimum-Weight Link-Disjoint Paths with a Few Common Nodes,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Finding Needles in a Moving Haystack: Prioritizing Alerts with Adversarial Reinforcement Learning,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Robust Adversarial Objects against Deep Learning Models,2020,AAAI,the Association for the Advancement of Artificial Intelligence
OMuLeT: Online Multi-Lead Time Location Prediction for Hurricane Trajectory Forecasting,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Incorporating Expert-Based Investment Opinion Signals in Stock Prediction: A Deep Learning Framework,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Graph-Driven Generative Models for Heterogeneous Multi-Task Learning,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Topic Enhanced Sentiment Spreading Model in Social Networks Considering User Interest,2020,AAAI,the Association for the Advancement of Artificial Intelligence
HDK: Toward High-Performance Deep-Learning-Based Kirchhoff Analysis,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Actor Critic Deep Reinforcement Learning for Neural Malware Control,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Urban2Vec: Incorporating Street View Imagery and POIs for Multi-Modal Urban Neighborhood Embedding,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Hiding in Multilayer Networks,2020,AAAI,the Association for the Advancement of Artificial Intelligence
A Deep Neural Network Model of Particle Thermal Radiation in Packed Bed,2020,AAAI,the Association for the Advancement of Artificial Intelligence
DeepDualMapper: A Gated Fusion Network for Automatic Map Extraction Using Aerial Images and Trajectories,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Accelerating and Improving AlphaZero Using Population Based Training,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Graph Convolutional Networks with Markov Random Field Reasoning for Social Spammer Detection,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Generative Adversarial Regularized Mutual Information Policy Gradient Framework for Automatic Diagnosis,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Generate (Non-Software) Bugs to Fool Classifiers,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Fairness-Aware Demand Prediction for New Mobility,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Beyond Digital Domain: Fooling Deep Learning Based Recognition System in Physical World,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Scalable and Generalizable Social Bot Detection through Data Selection,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Instance-Wise Dynamic Sensor Selection for Human Activity Recognition,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Reinforcement-Learning Based Portfolio Management with Augmented Asset Movement Prediction States,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Attention Based Data Hiding with Generative Adversarial Networks,2020,AAAI,the Association for the Advancement of Artificial Intelligence
AirNet: A Calibration Model for Low-Cost Air Monitoring Sensors Using Dual Sequence Encoder Networks,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Towards Hands-Free Visual Dialog Interactive Recommendation,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Order Matters: Semantic-Aware Neural Networks for Binary Code Similarity Detection,2020,AAAI,the Association for the Advancement of Artificial Intelligence
MetaLight: Value-Based Meta-Reinforcement Learning for Traffic Signal Control,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Geometry-Constrained Car Recognition Using a 3D Perspective Network,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Generating Adversarial Examples for Holding Robustness of Source Code Processing Models,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Spatio-Temporal Graph Structure Learning for Traffic Forecasting,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Semi-Supervised Hierarchical Recurrent Graph Neural Network for City-Wide Parking Availability Prediction,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Shoreline: Data-Driven Threshold Estimation of Online Reserves of Cryptocurrency Trading Platforms,2020,AAAI,the Association for the Advancement of Artificial Intelligence
A Novel Learning Framework for Sampling-Based Motion Planning in Autonomous Driving,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Dynamic Malware Analysis with Feature Engineering and Feature Learning,2020,AAAI,the Association for the Advancement of Artificial Intelligence
"OF-MSRN: Optical Flow-Auxiliary Multi-Task Regression Network for Direct Quantitative Measurement, Segmentation and Motion Estimation",2020,AAAI,the Association for the Advancement of Artificial Intelligence
MaskGEC: Improving Neural Grammatical Error Correction via Dynamic Masking,2020,AAAI,the Association for the Advancement of Artificial Intelligence
GMAN: A Graph Multi-Attention Network for Traffic Prediction,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Index Tracking with Cardinality Constraints: A Stochastic Neural Networks Approach,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Iteratively Questioning and Answering for Interpretable Legal Judgment Prediction,2020,AAAI,the Association for the Advancement of Artificial Intelligence
RiskOracle: A Minute-Level Citywide Traffic Accident Forecasting Framework,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Deep Reservoir Computing Meets 5G MIMO-OFDM Systems in Symbol Detection,2020,AAAI,the Association for the Advancement of Artificial Intelligence
MixedAD: A Scalable Algorithm for Detecting Mixed Anomalies in Attributed Graphs,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Theory-Based Causal Transfer:Integrating Instance-Level Induction and Abstract-Level Structure Learning,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Deep Spiking Delayed Feedback Reservoirs and Its Application in Spectrum Sensing of MIMO-OFDM Dynamic Spectrum Sharing,2020,AAAI,the Association for the Advancement of Artificial Intelligence
"People Do Not Just Plan,They Plan to Plan",2020,AAAI,the Association for the Advancement of Artificial Intelligence
Effective AER Object Classification Using Segmented Probability-Maximization Learning in Spiking Neural Networks,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Biologically Plausible Sequence Learning with Spiking Neural Networks,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Transfer Reinforcement Learning Using Output-Gated Working Memory,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Machine Number Sense: A Dataset of Visual Arithmetic Problems for Abstract and Relational Reasoning,2020,AAAI,the Association for the Advancement of Artificial Intelligence
STEP: Spatial Temporal Graph Convolutional Networks for Emotion Perception from Gaits,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Synch-Graph: Multisensory Emotion Recognition Through Neural Synchrony via Graph Convolutional Networks,2020,AAAI,the Association for the Advancement of Artificial Intelligence
"M3ER: Multiplicative Multimodal Emotion Recognition using Facial, Textual, and Speech Cues",2020,AAAI,the Association for the Advancement of Artificial Intelligence
To Signal or Not To Signal: Exploiting Uncertain Real-Time Information in Signaling Games for Security and Sustainability,2020,AAAI,the Association for the Advancement of Artificial Intelligence
End-to-End Game-Focused Learning of Adversary Behavior in Security Games,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Modeling Electrical Motor Dynamics Using Encoder-Decoder with Recurrent Skip Connection,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Tensorized LSTM with Adaptive Shared Memory for Learning Trends in Multivariate Time Series,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Deep Unsupervised Binary Coding Networks for Multivariate Time Series Retrieval,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Improved Filtering for the Euclidean Traveling Salesperson Problem in CLP(FD),2020,AAAI,the Association for the Advancement of Artificial Intelligence
Chain Length and CSPs Learnable with Few Queries,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Guiding CDCL SAT Search via Random Exploration amid Conflict Depression,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Representative Solutions for Bi-Objective Optimisation,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Dynamic Programming for Predict+Optimise,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Accelerating Primal Solution Findings for Mixed Integer Programs Based on Solution Prediction,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Optimization of Chance-Constrained Submodular Functions,2020,AAAI,the Association for the Advancement of Artificial Intelligence
ADDMC: Weighted Model Counting with Algebraic Decision Diagrams,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Modelling and Solving Online Optimisation Problems,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Justifying All Differences Using Pseudo-Boolean Reasoning,2020,AAAI,the Association for the Advancement of Artificial Intelligence
A Cardinal Improvement to Pseudo-Boolean Solving,2020,AAAI,the Association for the Advancement of Artificial Intelligence
MIPaaL: Mixed Integer Program as a Layer,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Using Approximation within Constraint Programming to Solve the Parallel Machine Scheduling Problem with Additional Unit Resources,2020,AAAI,the Association for the Advancement of Artificial Intelligence
SPAN: A Stochastic Projected Approximate Newton Method,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Modelling Diversity of Solutions,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Incremental Symmetry Breaking Constraints for Graph Search Problems,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Finding Most Compatible Phylogenetic Trees over Multi-State Characters,2020,AAAI,the Association for the Advancement of Artificial Intelligence
FourierSAT: A Fourier Expansion-Based Algebraic Framework for Solving Hybrid Boolean Constraints,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Augmenting the Power of (Partial) MaxSat Resolution with Extension,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Solving Set Cover and Dominating Set via Maximum Satisfiability,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Finding Good Subtrees for Constraint Optimization Problems Using Frequent Pattern Mining,2020,AAAI,the Association for the Advancement of Artificial Intelligence
An Effective Hard Thresholding Method Based on Stochastic Variance Reduction for Nonconvex Sparse Learning,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Accelerating Column Generation via Flexible Dual Optimal Inequalities with Application to Entity Resolution,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Smart Predict-and-Optimize for Hard Combinatorial Optimization Problems,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Grammar Filtering for Syntax-Guided Synthesis,2020,AAAI,the Association for the Advancement of Artificial Intelligence
D-SPIDER-SFO: A Decentralized Optimization Algorithm with Faster Convergence Rate for Nonconvex Problems,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Estimating the Density of States of Boolean Satisfiability Problems on Classical and Quantum Computing Platforms,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Efficient Algorithms for Generating Provably Near-Optimal Cluster Descriptors for Explainability,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Probabilistic Inference for Predicate Constraint Satisfaction,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Hard Examples for Common Variable Decision Heuristics,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Multiple Graph Matching and Clustering via Decayed Pairwise Matching Composition,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Constructing Minimal Perfect Hash Functions Using SAT Technology,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Explaining Propagators for String Edit Distance Constraints,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Deep Neural Network Approximated Dynamic Programming for Combinatorial Optimization,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Generating Interactive Worlds with Text,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Deep Reinforcement Learning for General Game Playing,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Narrative Planning Model Acquisition from Text Summaries and Descriptions,2020,AAAI,the Association for the Advancement of Artificial Intelligence
FET-GAN: Font and Effect Transfer via K-shot Adaptive Instance Normalization,2020,AAAI,the Association for the Advancement of Artificial Intelligence
A Character-Centric Neural Model for Automated Story Generation,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Fast and Robust Face-to-Parameter Translation for Game Character Auto-Creation,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Draft and Edit: Automatic Storytelling Through Multi-Pass Hierarchical Conditional Variational Autoencoder,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Distance-Based Equilibria in Normal-Form Games,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Swap Stability in Schelling Games on Graphs,2020,AAAI,the Association for the Advancement of Artificial Intelligence
The Impact of Selfishness in Hypergraph Hedonic Games,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Multiagent Evaluation Mechanisms,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Peeking Behind the Ordinal Curtain: Improving Distortion via Cardinal Queries,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Multiple Birds with One Stone: Beating 1/2 for EFX and GMMS via Envy Cycle Elimination,2020,AAAI,the Association for the Advancement of Artificial Intelligence
All-Pay Bidding Games on Graphs,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Facility Location Problem with Capacity Constraints: Algorithmic and Mechanism Design Perspectives,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Fair Division of Mixed Divisible and Indivisible Goods,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Individual-Based Stability in Hedonic Diversity Games,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Adapting Stable Matchings to Evolving Preferences,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Parameterized Algorithms for Finding a Collective Set of Items,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Electing Successive Committees: Complexity and Algorithms,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Approval-Based Apportionment,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Refining Tournament Solutions via Margin of Victory,2020,AAAI,the Association for the Advancement of Artificial Intelligence
"Persuading Voters: It's Easy to Whisper, It's Hard to Speak Loud",2020,AAAI,the Association for the Advancement of Artificial Intelligence
Election Control in Social Networks via Edge Addition or Removal,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Private Bayesian Persuasion with Sequential Games,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Favorite-Candidate Voting for Eliminating the Least Popular Candidate in a Metric Space,2020,AAAI,the Association for the Advancement of Artificial Intelligence
Manipulating Districts to Win Elections: Fine-Grained Complexity,2020,AAAI,the Association for the Advancement of Artificial Intelligence
On Swap Convexity of Voting Rules,2020,AAAI,the Association for the Advancement of Artificial Intelligence
