title,year,conf,conf_long
Knowledge-aware Pronoun Coreference Resolution,2019,ACL,the Association for Computational Linguistics
Don’t Take the Premise for Granted: Mitigating Artifacts in Natural Language Inference,2019,ACL,the Association for Computational Linguistics
GEAR,2019,ACL,the Association for Computational Linguistics
S,2019,ACL,the Association for Computational Linguistics
Extracting Symptoms and their Status from Clinical Conversations,2019,ACL,the Association for Computational Linguistics
What Makes a Good Counselor? Learning to Distinguish between High-quality and Low-quality Counseling Conversations,2019,ACL,the Association for Computational Linguistics
Finding Your Voice: The Linguistic Development of Mental Health Counselors,2019,ACL,the Association for Computational Linguistics
Towards Automating Healthcare Question Answering in a Noisy Multilingual Low-Resource Setting,2019,ACL,the Association for Computational Linguistics
Joint Entity Extraction and Assertion Detection for Clinical Text,2019,ACL,the Association for Computational Linguistics
HEAD,2019,ACL,the Association for Computational Linguistics
Are You Convinced? Choosing the More Convincing Evidence with a,2019,ACL,the Association for Computational Linguistics
From Surrogacy to Adoption; From Bitcoin to Cryptocurrency: Debate Topic Expansion,2019,ACL,the Association for Computational Linguistics
Multimodal and Multi-view Models for Emotion Recognition,2019,ACL,the Association for Computational Linguistics
Emotion-Cause Pair Extraction: A New Task to Emotion Analysis in Texts,2019,ACL,the Association for Computational Linguistics
Argument Invention from First Principles,2019,ACL,the Association for Computational Linguistics
Improving the Similarity Measure of Determinantal Point Processes for Extractive Multi-Document Summarization,2019,ACL,the Association for Computational Linguistics
Global Optimization under Length Constraint for Neural Text Summarization,2019,ACL,the Association for Computational Linguistics
Searching for Effective Neural Extractive Summarization: What Works and What’s Next,2019,ACL,the Association for Computational Linguistics
A Simple Theoretical Model of Importance for Summarization,2019,ACL,the Association for Computational Linguistics
Multi-News: A Large-Scale Multi-Document Summarization Dataset and Abstractive Hierarchical Model,2019,ACL,the Association for Computational Linguistics
Generating Natural Language Adversarial Examples through Probability Weighted Word Saliency,2019,ACL,the Association for Computational Linguistics
Heuristic Authorship Obfuscation,2019,ACL,the Association for Computational Linguistics
Text Categorization by Learning Predominant Sense of Words as Auxiliary Task,2019,ACL,the Association for Computational Linguistics
D,2019,ACL,the Association for Computational Linguistics
Gated Embeddings in End-to-End Speech Recognition for Conversational-Context Fusion,2019,ACL,the Association for Computational Linguistics
Figurative Usage Detection of Symptom Words to Improve Personal Health Mention Detection,2019,ACL,the Association for Computational Linguistics
Complex Word Identification as a Sequence Labelling Task,2019,ACL,the Association for Computational Linguistics
Neural News Recommendation with Topic-Aware News Representation,2019,ACL,the Association for Computational Linguistics
Poetry to Prose Conversion in,2019,ACL,the Association for Computational Linguistics
Learning Emphasis Selection for Written Text in Visual Media from Crowd-Sourced Label Distributions,2019,ACL,the Association for Computational Linguistics
"Rumor Detection by Exploiting User Credibility Information, Attention and Multi-task Learning",2019,ACL,the Association for Computational Linguistics
Context-specific Language Modeling for Human Trafficking Detection from Online Advertisements,2019,ACL,the Association for Computational Linguistics
Self-Attentional Models for Lattice Inputs,2019,ACL,the Association for Computational Linguistics
"When a Good Translation is Wrong in Context: Context-Aware Machine Translation Improves on Deixis, Ellipsis, and Lexical Cohesion",2019,ACL,the Association for Computational Linguistics
A Compact and Language-Sensitive Multilingual Translation Method,2019,ACL,the Association for Computational Linguistics
Unsupervised Parallel Sentence Extraction with Parallel Segment Detection Helps Machine Translation,2019,ACL,the Association for Computational Linguistics
Unsupervised Bilingual Word Embedding Agreement for Unsupervised Neural Machine Translation,2019,ACL,the Association for Computational Linguistics
Effective Cross-lingual Transfer of Neural Machine Translation Models without Shared Vocabularies,2019,ACL,the Association for Computational Linguistics
Improved Zero-shot Neural Machine Translation via Ignoring Spurious Correlations,2019,ACL,the Association for Computational Linguistics
Syntactically Supervised Transformers for Faster Neural Machine Translation,2019,ACL,the Association for Computational Linguistics
Dynamically Composing Domain-Data Selection with Clean-Data Selection by “Co-Curricular Learning” for Neural Machine Translation,2019,ACL,the Association for Computational Linguistics
On the Word Alignment from Neural Machine Translation,2019,ACL,the Association for Computational Linguistics
Imitation Learning for Non-Autoregressive Neural Machine Translation,2019,ACL,the Association for Computational Linguistics
Monotonic Infinite Lookback Attention for Simultaneous Machine Translation,2019,ACL,the Association for Computational Linguistics
Global Textual Relation Embedding for Relational Understanding,2019,ACL,the Association for Computational Linguistics
Graph Neural Networks with Generated Parameters for Relation Extraction,2019,ACL,the Association for Computational Linguistics
Entity-Relation Extraction as Multi-Turn Question Answering,2019,ACL,the Association for Computational Linguistics
Exploiting Entity,2019,ACL,the Association for Computational Linguistics
Joint Type Inference on Entities and Relations via Graph Convolutional Networks,2019,ACL,the Association for Computational Linguistics
Extracting Multiple-Relations in One-Pass with Pre-Trained Transformers,2019,ACL,the Association for Computational Linguistics
Unsupervised Information Extraction: Regularizing Discriminative Approaches with Relation Distribution Losses,2019,ACL,the Association for Computational Linguistics
Fine-tuning Pre-Trained Transformer Language Models to Distantly Supervised Relation Extraction,2019,ACL,the Association for Computational Linguistics
ARNOR,2019,ACL,the Association for Computational Linguistics
G,2019,ACL,the Association for Computational Linguistics
DIAG,2019,ACL,the Association for Computational Linguistics
Multi-grained Named Entity Recognition,2019,ACL,the Association for Computational Linguistics
ERNIE,2019,ACL,the Association for Computational Linguistics
Multi-Channel Graph Neural Network for Entity Alignment,2019,ACL,the Association for Computational Linguistics
A Neural Multi-digraph Model for,2019,ACL,the Association for Computational Linguistics
Improved Language Modeling by Decoding the Past,2019,ACL,the Association for Computational Linguistics
Training Hybrid Language Models by Marginalizing over Segmentations,2019,ACL,the Association for Computational Linguistics
"Improving Neural Language Models by Segmenting, Attending, and Predicting the Future",2019,ACL,the Association for Computational Linguistics
Lightweight and Efficient Neural Natural Language Processing with Quaternion Networks,2019,ACL,the Association for Computational Linguistics
Sparse Sequence-to-Sequence Models,2019,ACL,the Association for Computational Linguistics
On the Robustness of Self-Attentive Models,2019,ACL,the Association for Computational Linguistics
Exact Hard Monotonic Attention for Character-Level Transduction,2019,ACL,the Association for Computational Linguistics
A Lightweight Recurrent Network for Sequence Modeling,2019,ACL,the Association for Computational Linguistics
Towards Scalable and Reliable Capsule Networks for Challenging,2019,ACL,the Association for Computational Linguistics
Soft Representation Learning for Sparse Transfer,2019,ACL,the Association for Computational Linguistics
Learning Representations from Imperfect Time Series Data via Tensor Rank Regularization,2019,ACL,the Association for Computational Linguistics
Towards Lossless Encoding of Sentences,2019,ACL,the Association for Computational Linguistics
Open Vocabulary Learning for Neural,2019,ACL,the Association for Computational Linguistics
Using,2019,ACL,the Association for Computational Linguistics
Better Character Language Modeling through Morphology,2019,ACL,the Association for Computational Linguistics
Historical Text Normalization with Delayed Rewards,2019,ACL,the Association for Computational Linguistics
Stochastic Tokenization with a Language Model for Neural Text Classification,2019,ACL,the Association for Computational Linguistics
Mitigating Gender Bias in Natural Language Processing: Literature Review,2019,ACL,the Association for Computational Linguistics
Gender-preserving Debiasing for Pre-trained Word Embeddings,2019,ACL,the Association for Computational Linguistics
Counterfactual Data Augmentation for Mitigating Gender Stereotypes in Languages with Rich Morphology,2019,ACL,the Association for Computational Linguistics
A Transparent Framework for Evaluating Unintended Demographic Bias in Word Embeddings,2019,ACL,the Association for Computational Linguistics
The Risk of Racial Bias in Hate Speech Detection,2019,ACL,the Association for Computational Linguistics
Evaluating Gender Bias in Machine Translation,2019,ACL,the Association for Computational Linguistics
LSTME,2019,ACL,the Association for Computational Linguistics
Understanding Undesirable Word Embedding Associations,2019,ACL,the Association for Computational Linguistics
Unsupervised Discovery of Gendered Language through Latent-Variable Modeling,2019,ACL,the Association for Computational Linguistics
Topic Sensitive Attention on Generic Corpora Corrects Sense Bias in Pretrained Embeddings,2019,ACL,the Association for Computational Linguistics
S,2019,ACL,the Association for Computational Linguistics
Multilingual Factor Analysis,2019,ACL,the Association for Computational Linguistics
Meaning to Form: Measuring Systematicity as Information,2019,ACL,the Association for Computational Linguistics
Learning Morphosyntactic Analyzers from the,2019,ACL,the Association for Computational Linguistics
Adversarial Multitask Learning for Joint Multi-Feature and Multi-Dialect Morphological Modeling,2019,ACL,the Association for Computational Linguistics
Neural Machine Translation with Reordering Embeddings,2019,ACL,the Association for Computational Linguistics
Neural Fuzzy Repair: Integrating Fuzzy Matches into Neural Machine Translation,2019,ACL,the Association for Computational Linguistics
Learning Deep Transformer Models for Machine Translation,2019,ACL,the Association for Computational Linguistics
Generating Diverse Translations with Sentence Codes,2019,ACL,the Association for Computational Linguistics
Self-Supervised Neural Machine Translation,2019,ACL,the Association for Computational Linguistics
Exploring Phoneme-Level Speech Representations for End-to-End Speech Translation,2019,ACL,the Association for Computational Linguistics
Visually Grounded Neural Syntax Acquisition,2019,ACL,the Association for Computational Linguistics
Stay on the Path: Instruction Fidelity in Vision-and-Language Navigation,2019,ACL,the Association for Computational Linguistics
Expressing Visual Relationships via Language,2019,ACL,the Association for Computational Linguistics
Weakly-Supervised Spatio-Temporally Grounding Natural Sentence in Video,2019,ACL,the Association for Computational Linguistics
The,2019,ACL,the Association for Computational Linguistics
Continual and Multi-Task Architecture Search,2019,ACL,the Association for Computational Linguistics
Semi-supervised Stochastic Multi-Domain Learning using Variational Inference,2019,ACL,the Association for Computational Linguistics
Boosting Entity Linking Performance by Leveraging Unlabeled Documents,2019,ACL,the Association for Computational Linguistics
Pre-Learning Environment Representations for Data-Efficient Neural Instruction Following,2019,ACL,the Association for Computational Linguistics
Reinforced Training Data Selection for Domain Adaptation,2019,ACL,the Association for Computational Linguistics
Generating Long and Informative Reviews with Aspect-Aware Coarse-to-Fine Decoding,2019,ACL,the Association for Computational Linguistics
P,2019,ACL,the Association for Computational Linguistics
Rhetorically Controlled Encoder-Decoder for,2019,ACL,the Association for Computational Linguistics
Enhancing Topic-to-Essay Generation with External Commonsense Knowledge,2019,ACL,the Association for Computational Linguistics
Towards Fine-grained Text Sentiment Transfer,2019,ACL,the Association for Computational Linguistics
Data-to-text Generation with Entity Modeling,2019,ACL,the Association for Computational Linguistics
Ensuring Readability and Data-fidelity using Head-modifier Templates in Deep Type Description Generation,2019,ACL,the Association for Computational Linguistics
Key Fact as Pivot: A Two-Stage Model for Low Resource Table-to-Text Generation,2019,ACL,the Association for Computational Linguistics
Unsupervised Neural Text Simplification,2019,ACL,the Association for Computational Linguistics
Syntax-Infused Variational Autoencoder for Text Generation,2019,ACL,the Association for Computational Linguistics
Towards Generating Long and Coherent Text with Multi-Level Latent Variable Models,2019,ACL,the Association for Computational Linguistics
Jointly Learning Semantic Parser and Natural Language Generator via Dual Information Maximization,2019,ACL,the Association for Computational Linguistics
"Learning to Select, Track, and Generate for Data-to-Text",2019,ACL,the Association for Computational Linguistics
Reinforced Dynamic Reasoning for Conversational Question Generation,2019,ACL,the Association for Computational Linguistics
T,2019,ACL,the Association for Computational Linguistics
Improving Abstractive Document Summarization with Salient Information Modeling,2019,ACL,the Association for Computational Linguistics
Unsupervised Neural Single-Document Summarization of Reviews via Learning Latent Discourse Structure and its Ranking,2019,ACL,the Association for Computational Linguistics
B,2019,ACL,the Association for Computational Linguistics
Neural Keyphrase Generation via Reinforcement Learning with Adaptive Rewards,2019,ACL,the Association for Computational Linguistics
Scoring Sentence Singletons and Pairs for Abstractive Summarization,2019,ACL,the Association for Computational Linguistics
Keep Meeting Summaries on Topic: Abstractive Multi-Modal Meeting Summarization,2019,ACL,the Association for Computational Linguistics
Adversarial Domain Adaptation Using Artificial Titles for Abstractive Title Generation,2019,ACL,the Association for Computational Linguistics
BIGPATENT,2019,ACL,the Association for Computational Linguistics
Ranking Generated Summaries by Correctness: An Interesting but Challenging Application for Natural Language Inference,2019,ACL,the Association for Computational Linguistics
Self-Supervised Learning for Contextualized Extractive Summarization,2019,ACL,the Association for Computational Linguistics
On the Summarization of Consumer Health Questions,2019,ACL,the Association for Computational Linguistics
Unsupervised Rewriter for Multi-Sentence Compression,2019,ACL,the Association for Computational Linguistics
Inferential Machine Comprehension: Answering Questions by Recursively Deducing the Evidence Chain from Text,2019,ACL,the Association for Computational Linguistics
Token-level Dynamic Self-Attention Network for Multi-Passage Reading Comprehension,2019,ACL,the Association for Computational Linguistics
Explicit Utilization of General Knowledge in Machine Reading Comprehension,2019,ACL,the Association for Computational Linguistics
Multi-style Generative Reading Comprehension,2019,ACL,the Association for Computational Linguistics
"Retrieve, Read, Rerank: Towards End-to-End Multi-Document Reading Comprehension",2019,ACL,the Association for Computational Linguistics
Multi-Hop Paragraph Retrieval for Open-Domain Question Answering,2019,ACL,the Association for Computational Linguistics
E,2019,ACL,the Association for Computational Linguistics
Generating Question-Answer Hierarchies,2019,ACL,the Association for Computational Linguistics
Answering while Summarizing: Multi-task Learning for Multi-hop,2019,ACL,the Association for Computational Linguistics
Enhancing Pre-Trained Language Representations with Rich Knowledge for Machine Reading Comprehension,2019,ACL,the Association for Computational Linguistics
XQA,2019,ACL,the Association for Computational Linguistics
Compound Probabilistic Context-Free Grammars for Grammar Induction,2019,ACL,the Association for Computational Linguistics
Semi-supervised Domain Adaptation for Dependency Parsing,2019,ACL,the Association for Computational Linguistics
H,2019,ACL,the Association for Computational Linguistics
Distantly Supervised Named Entity Recognition using Positive-Unlabeled Learning,2019,ACL,the Association for Computational Linguistics
Multi-Task Semantic Dependency Parsing with Policy Gradient for Learning Easy-First Strategies,2019,ACL,the Association for Computational Linguistics
GCDT,2019,ACL,the Association for Computational Linguistics
Unsupervised Learning of,2019,ACL,the Association for Computational Linguistics
Variance of Average Surprisal: A Better Predictor for Quality of Grammar from Unsupervised,2019,ACL,the Association for Computational Linguistics
Cross-Domain,2019,ACL,the Association for Computational Linguistics
Graph-based Dependency Parsing with Graph Neural Networks,2019,ACL,the Association for Computational Linguistics
Wide-Coverage Neural,2019,ACL,the Association for Computational Linguistics
Multi-Modal Sarcasm Detection in,2019,ACL,the Association for Computational Linguistics
Topic-Aware Neural Keyphrase Generation for Social Media Language,2019,ACL,the Association for Computational Linguistics
#,2019,ACL,the Association for Computational Linguistics
Multi-task Pairwise Neural Ranking for Hashtag Segmentation,2019,ACL,the Association for Computational Linguistics
Entity-Centric Contextual Affective Analysis,2019,ACL,the Association for Computational Linguistics
Sentence-Level Evidence Embedding for Claim Verification with Hierarchical Attention Networks,2019,ACL,the Association for Computational Linguistics
Predicting Human Activities from User-Generated Content,2019,ACL,the Association for Computational Linguistics
You Write like You Eat: Stylistic Variation as a Predictor of Social Stratification,2019,ACL,the Association for Computational Linguistics
Encoding Social Information with Graph Convolutional Networks for,2019,ACL,the Association for Computational Linguistics
Fine-Grained Spoiler Detection from Large-Scale Review Corpora,2019,ACL,the Association for Computational Linguistics
Celebrity Profiling,2019,ACL,the Association for Computational Linguistics
Dataset Creation for Ranking Constructive News Comments,2019,ACL,the Association for Computational Linguistics
Enhancing Air Quality Prediction with Social Media and Natural Language Processing,2019,ACL,the Association for Computational Linguistics
T,2019,ACL,the Association for Computational Linguistics
Domain Adaptive Dialog Generation via Meta Learning,2019,ACL,the Association for Computational Linguistics
Strategies for Structuring Story Generation,2019,ACL,the Association for Computational Linguistics
"Argument Generation with Retrieval, Planning, and Realization",2019,ACL,the Association for Computational Linguistics
A Simple Recipe towards Reducing Hallucination in Neural Surface Realisation,2019,ACL,the Association for Computational Linguistics
Cross-Modal Commentator: Automatic Machine Commenting Based on Cross-Modal Information,2019,ACL,the Association for Computational Linguistics
A Working Memory Model for Task-oriented Dialog Response Generation,2019,ACL,the Association for Computational Linguistics
Cognitive Graph for Multi-Hop Reading Comprehension at Scale,2019,ACL,the Association for Computational Linguistics
Multi-hop Reading Comprehension across Multiple Documents by Reasoning over Heterogeneous Graphs,2019,ACL,the Association for Computational Linguistics
"Explore, Propose, and Assemble: An Interpretable Model for Multi-Hop Reading Comprehension",2019,ACL,the Association for Computational Linguistics
"Avoiding Reasoning Shortcuts: Adversarial Evaluation, Training, and Model Development for Multi-Hop",2019,ACL,the Association for Computational Linguistics
Exploiting Explicit Paths for Multi-hop Reading Comprehension,2019,ACL,the Association for Computational Linguistics
Sentence Mover’s Similarity: Automatic Evaluation for Multi-Sentence Texts,2019,ACL,the Association for Computational Linguistics
Analysis of Automatic Annotation Suggestions for Hard Discourse-Level Tasks in Expert Domains,2019,ACL,the Association for Computational Linguistics
Deep Dominance - How to Properly Compare Deep Neural Models,2019,ACL,the Association for Computational Linguistics
We Need to Talk about Standard Splits,2019,ACL,the Association for Computational Linguistics
Aiming beyond the Obvious: Identifying Non-Obvious Cases in Semantic Similarity Datasets,2019,ACL,the Association for Computational Linguistics
Putting Evaluation in Context: Contextual Embeddings Improve Machine Translation Evaluation,2019,ACL,the Association for Computational Linguistics
Joint Effects of Context and User History for Predicting Online Conversation Re-entries,2019,ACL,the Association for Computational Linguistics
CONAN,2019,ACL,the Association for Computational Linguistics
Categorizing and Inferring the Relationship between the Text and Image of,2019,ACL,the Association for Computational Linguistics
Who Sides with Whom? Towards Computational Construction of Discourse Networks for Political Debates,2019,ACL,the Association for Computational Linguistics
Analyzing Linguistic Differences between Owner and Staff Attributed Tweets,2019,ACL,the Association for Computational Linguistics
Exploring Author Context for Detecting Intended vs Perceived Sarcasm,2019,ACL,the Association for Computational Linguistics
Open Domain Event Extraction Using Neural Latent Variable Models,2019,ACL,the Association for Computational Linguistics
Multi-Level Matching and Aggregation Network for Few-Shot Relation Classification,2019,ACL,the Association for Computational Linguistics
Quantifying Similarity between Relations with Fact Distribution,2019,ACL,the Association for Computational Linguistics
Matching the Blanks: Distributional Similarity for Relation Learning,2019,ACL,the Association for Computational Linguistics
Fine-Grained Temporal Relation Extraction,2019,ACL,the Association for Computational Linguistics
FIESTA,2019,ACL,the Association for Computational Linguistics
Is Attention Interpretable?,2019,ACL,the Association for Computational Linguistics
Correlating Neural and Symbolic Representations of Language,2019,ACL,the Association for Computational Linguistics
Interpretable Neural Predictions with Differentiable Binary Variables,2019,ACL,the Association for Computational Linguistics
Transformer-,2019,ACL,the Association for Computational Linguistics
Domain Adaptation of Neural Machine Translation by Lexicon Induction,2019,ACL,the Association for Computational Linguistics
Reference Network for Neural Machine Translation,2019,ACL,the Association for Computational Linguistics
Retrieving Sequential Information for Non-Autoregressive Neural Machine Translation,2019,ACL,the Association for Computational Linguistics
STACL,2019,ACL,the Association for Computational Linguistics
Look Harder: A Neural Machine Translation Model with Hard Attention,2019,ACL,the Association for Computational Linguistics
Robust Neural Machine Translation with Joint Textual and Phonetic Embedding,2019,ACL,the Association for Computational Linguistics
A Simple and Effective Approach to Automatic Post-Editing with Transfer Learning,2019,ACL,the Association for Computational Linguistics
Translating Translationese: A Two-Step Approach to Unsupervised Machine Translation,2019,ACL,the Association for Computational Linguistics
Training Neural Machine Translation to Apply Terminology Constraints,2019,ACL,the Association for Computational Linguistics
Leveraging Local and Global Patterns for Self-Attention Networks,2019,ACL,the Association for Computational Linguistics
Sentence-Level Agreement for Neural Machine Translation,2019,ACL,the Association for Computational Linguistics
Multilingual Unsupervised,2019,ACL,the Association for Computational Linguistics
Lattice-Based Transformer Encoder for Neural Machine Translation,2019,ACL,the Association for Computational Linguistics
Multi-Source Cross-Lingual Model Transfer: Learning What to Share,2019,ACL,the Association for Computational Linguistics
Unsupervised Multilingual Word Embedding with Limited Resources using Neural Language Models,2019,ACL,the Association for Computational Linguistics
Choosing Transfer Languages for Cross-Lingual Learning,2019,ACL,the Association for Computational Linguistics
C,2019,ACL,the Association for Computational Linguistics
Neural Decipherment via Minimum-Cost Flow: From,2019,ACL,the Association for Computational Linguistics
Cross-lingual Knowledge Graph Alignment via Graph Matching Neural Network,2019,ACL,the Association for Computational Linguistics
Zero-Shot Cross-Lingual Abstractive Sentence Summarization through Teaching Generation and Attention,2019,ACL,the Association for Computational Linguistics
Improving Low-Resource Cross-lingual Document Retrieval by Reranking with Deep Bilingual Representations,2019,ACL,the Association for Computational Linguistics
Are Girls Neko or Shōjo? Cross-Lingual Alignment of Non-Isomorphic Embeddings with Iterative Normalization,2019,ACL,the Association for Computational Linguistics
MAAM,2019,ACL,the Association for Computational Linguistics
Margin-based Parallel Corpus Mining with Multilingual Sentence Embeddings,2019,ACL,the Association for Computational Linguistics
JW,2019,ACL,the Association for Computational Linguistics
Cross-Lingual Syntactic Transfer through Unsupervised Adaptation of Invertible Projections,2019,ACL,the Association for Computational Linguistics
Unsupervised Joint Training of Bilingual Word Embeddings,2019,ACL,the Association for Computational Linguistics
Inferring Concept Hierarchies from Text Corpora via Hyperbolic Embeddings,2019,ACL,the Association for Computational Linguistics
