title,year,conf,conf_long
Sparse Dictionary Learning by Dynamical Neural Networks,2019,ICLR,International Conference on Machine Learning
Eidetic 3D LSTM: A Model for Video Prediction and Beyond,2019,ICLR,International Conference on Machine Learning
ALISTA: Analytic Weights Are As Good As Learned Weights in LISTA,2019,ICLR,International Conference on Machine Learning
Three Mechanisms of Weight Decay Regularization,2019,ICLR,International Conference on Machine Learning
Learning Multimodal Graph-to-Graph Translation for Molecule Optimization,2019,ICLR,International Conference on Machine Learning
A Data-Driven and Distributed Approach to Sparse Signal Representation and Recovery,2019,ICLR,International Conference on Machine Learning
On the Minimal Supervision for Training Any Binary Classifier from Only Unlabeled Data,2019,ICLR,International Conference on Machine Learning
Neural Logic Machines,2019,ICLR,International Conference on Machine Learning
Neural Speed Reading with Structural-Jump-LSTM,2019,ICLR,International Conference on Machine Learning
Rigorous Agent Evaluation: An Adversarial Approach to Uncover Catastrophic Failures,2019,ICLR,International Conference on Machine Learning
"Woulda, Coulda, Shoulda: Counterfactually-Guided Policy Search",2019,ICLR,International Conference on Machine Learning
signSGD via Zeroth-Order Oracle,2019,ICLR,International Conference on Machine Learning
Preventing Posterior Collapse with delta-VAEs,2019,ICLR,International Conference on Machine Learning
Algorithmic Framework for Model-based Deep Reinforcement Learning with Theoretical Guarantees,2019,ICLR,International Conference on Machine Learning
Knowledge Flow: Improve Upon Your Teachers,2019,ICLR,International Conference on Machine Learning
Directed-Info GAIL: Learning Hierarchical Policies from Unsegmented Demonstrations using Directed Information,2019,ICLR,International Conference on Machine Learning
A Max-Affine Spline Perspective of Recurrent Neural Networks,2019,ICLR,International Conference on Machine Learning
Learning to Navigate the Web,2019,ICLR,International Conference on Machine Learning
Training for Faster Adversarial Robustness Verification via Inducing ReLU Stability,2019,ICLR,International Conference on Machine Learning
Learning to Learn with Conditional Class Dependencies,2019,ICLR,International Conference on Machine Learning
Hierarchical Visuomotor Control of Humanoids,2019,ICLR,International Conference on Machine Learning
Unsupervised Adversarial Image Reconstruction,2019,ICLR,International Conference on Machine Learning
Max-MIG: an Information Theoretic Approach for Joint Learning from Crowds,2019,ICLR,International Conference on Machine Learning
AutoLoss: Learning Discrete Schedule for Alternate Optimization,2019,ICLR,International Conference on Machine Learning
Learning what and where to attend,2019,ICLR,International Conference on Machine Learning
ROBUST ESTIMATION VIA GENERATIVE ADVERSARIAL NETWORKS,2019,ICLR,International Conference on Machine Learning
INVASE: Instance-wise Variable Selection using Neural Networks,2019,ICLR,International Conference on Machine Learning
Meta-Learning with Latent Embedding Optimization,2019,ICLR,International Conference on Machine Learning
Non-vacuous Generalization Bounds at the ImageNet Scale: a PAC-Bayesian Compression Approach,2019,ICLR,International Conference on Machine Learning
Learning to Represent Edits,2019,ICLR,International Conference on Machine Learning
Neural Probabilistic Motor Primitives for Humanoid Control,2019,ICLR,International Conference on Machine Learning
Differentiable Perturb-and-Parse: Semi-Supervised Parsing with a Structured Variational Autoencoder,2019,ICLR,International Conference on Machine Learning
Janossy Pooling: Learning Deep Permutation-Invariant Functions for Variable-Size Inputs,2019,ICLR,International Conference on Machine Learning
An Empirical Study of Example Forgetting during Deep Neural Network Learning,2019,ICLR,International Conference on Machine Learning
RNNs implicitly implement tensor-product representations,2019,ICLR,International Conference on Machine Learning
Learning To Solve Circuit-SAT: An Unsupervised Differentiable Approach,2019,ICLR,International Conference on Machine Learning
Dynamic Channel Pruning: Feature Boosting and Suppression,2019,ICLR,International Conference on Machine Learning
signSGD with Majority Vote is Communication Efficient and Fault Tolerant,2019,ICLR,International Conference on Machine Learning
Bounce and Learn: Modeling Scene Dynamics with Real-World Bounces,2019,ICLR,International Conference on Machine Learning
K for the Price of 1: Parameter-efficient Multi-task and Transfer Learning,2019,ICLR,International Conference on Machine Learning
Towards Metamerism via Foveated Style Transfer,2019,ICLR,International Conference on Machine Learning
Post Selection Inference with Incomplete Maximum Mean Discrepancy Estimator,2019,ICLR,International Conference on Machine Learning
Emergent Coordination Through Competition,2019,ICLR,International Conference on Machine Learning
Prior Convictions: Black-box Adversarial Attacks with Bandits and Priors,2019,ICLR,International Conference on Machine Learning
Sample Efficient Imitation Learning for Continuous Control,2019,ICLR,International Conference on Machine Learning
Generative Code Modeling with Graphs,2019,ICLR,International Conference on Machine Learning
Critical Learning Periods in Deep Networks,2019,ICLR,International Conference on Machine Learning
CEM-RL: Combining evolutionary and gradient-based methods for policy search,2019,ICLR,International Conference on Machine Learning
LanczosNet: Multi-Scale Deep Graph Convolutional Networks,2019,ICLR,International Conference on Machine Learning
Excessive Invariance Causes Adversarial Vulnerability,2019,ICLR,International Conference on Machine Learning
Hindsight policy gradients,2019,ICLR,International Conference on Machine Learning
Adaptive Gradient Methods with Dynamic Bound of Learning Rate,2019,ICLR,International Conference on Machine Learning
Decoupled Weight Decay Regularization,2019,ICLR,International Conference on Machine Learning
Optimistic mirror descent in saddle-point problems: Going the extra (gradient) mile,2019,ICLR,International Conference on Machine Learning
DialogWAE: Multimodal Response Generation with Conditional Wasserstein Auto-Encoder,2019,ICLR,International Conference on Machine Learning
No Training Required: Exploring Random Encoders for Sentence Classification,2019,ICLR,International Conference on Machine Learning
Neural Graph Evolution: Towards Efficient Automatic Robot Design,2019,ICLR,International Conference on Machine Learning
Function Space Particle Optimization for Bayesian Neural Networks,2019,ICLR,International Conference on Machine Learning
Structured Adversarial Attack:  Towards General Implementation and Better Interpretability,2019,ICLR,International Conference on Machine Learning
Spherical CNNs on Unstructured Grids,2019,ICLR,International Conference on Machine Learning
Optimal Transport Maps For Distribution Preserving Operations on Latent Spaces of Generative Models,2019,ICLR,International Conference on Machine Learning
Deep Lagrangian Networks: Using Physics as Model Prior for Deep Learning,2019,ICLR,International Conference on Machine Learning
Accumulation Bit-Width Scaling For Ultra-Low Precision Training Of Deep Networks,2019,ICLR,International Conference on Machine Learning
Deep Convolutional Networks as shallow Gaussian Processes,2019,ICLR,International Conference on Machine Learning
Unsupervised Domain Adaptation for Distance Metric Learning,2019,ICLR,International Conference on Machine Learning
"A comprehensive, application-oriented study of catastrophic forgetting in DNNs",2019,ICLR,International Conference on Machine Learning
Posterior Attention Models for Sequence to Sequence Learning,2019,ICLR,International Conference on Machine Learning
Generative Question Answering: Learning to Answer the Whole Question,2019,ICLR,International Conference on Machine Learning
Diversity and Depth in Per-Example Routing Models,2019,ICLR,International Conference on Machine Learning
Selfless Sequential Learning,2019,ICLR,International Conference on Machine Learning
M^3RL: Mind-aware Multi-agent Management Reinforcement Learning,2019,ICLR,International Conference on Machine Learning
The Deep Weight Prior,2019,ICLR,International Conference on Machine Learning
Efficient Multi-Objective Neural Architecture Search via Lamarckian Evolution,2019,ICLR,International Conference on Machine Learning
Quaternion Recurrent Neural Networks,2019,ICLR,International Conference on Machine Learning
Adversarial Audio Synthesis,2019,ICLR,International Conference on Machine Learning
Preconditioner on Matrix Lie Group for SGD,2019,ICLR,International Conference on Machine Learning
Learning to Screen for Fast Softmax  Inference on Large Vocabulary Neural Networks,2019,ICLR,International Conference on Machine Learning
Adaptive Posterior Learning: few-shot learning with a surprise-based memory module,2019,ICLR,International Conference on Machine Learning
Probabilistic Planning with Sequential Monte Carlo methods,2019,ICLR,International Conference on Machine Learning
"Plan Online, Learn Offline: Efficient Learning and Exploration via Model-Based Control",2019,ICLR,International Conference on Machine Learning
DHER: Hindsight Experience Replay for Dynamic Goals,2019,ICLR,International Conference on Machine Learning
FlowQA: Grasping Flow in History for Conversational Machine Comprehension,2019,ICLR,International Conference on Machine Learning
Learning to Design RNA,2019,ICLR,International Conference on Machine Learning
Robust Conditional Generative Adversarial Networks,2019,ICLR,International Conference on Machine Learning
Top-Down Neural Model For Formulae,2019,ICLR,International Conference on Machine Learning
Cost-Sensitive Robustness against Adversarial Examples,2019,ICLR,International Conference on Machine Learning
The role of over-parametrization in generalization of neural networks,2019,ICLR,International Conference on Machine Learning
Diffusion Scattering Transforms on Graphs,2019,ICLR,International Conference on Machine Learning
Capsule Graph Neural Network,2019,ICLR,International Conference on Machine Learning
Energy-Constrained Compression for Deep Neural Networks via Weighted Sparse Projection and Layer Input Masking,2019,ICLR,International Conference on Machine Learning
Emerging Disentanglement in Auto-Encoder Based Unsupervised Image Content Transfer,2019,ICLR,International Conference on Machine Learning
SGD Converges to Global Minimum in Deep Learning via Star-convex Path,2019,ICLR,International Conference on Machine Learning
Toward Understanding the Impact of Staleness in Distributed Machine Learning,2019,ICLR,International Conference on Machine Learning
Transfer Learning for Sequences via Learning to Collocate,2019,ICLR,International Conference on Machine Learning
Learning Procedural Abstractions and Evaluating Discrete Latent Temporal Structure,2019,ICLR,International Conference on Machine Learning
Unsupervised Speech Recognition via Segmental Empirical Output Distribution Matching,2019,ICLR,International Conference on Machine Learning
Adversarial Attacks on Graph Neural Networks via Meta Learning,2019,ICLR,International Conference on Machine Learning
Maximal Divergence Sequential Autoencoder for Binary Software Vulnerability Detection,2019,ICLR,International Conference on Machine Learning
Neural Program Repair by Jointly Learning to Localize and Repair,2019,ICLR,International Conference on Machine Learning
Information-Directed Exploration for Deep Reinforcement Learning,2019,ICLR,International Conference on Machine Learning
"Attention, Learn to Solve Routing Problems!",2019,ICLR,International Conference on Machine Learning
L2-Nonexpansive Neural Networks,2019,ICLR,International Conference on Machine Learning
Improving Generalization and Stability of Generative Adversarial Networks,2019,ICLR,International Conference on Machine Learning
Adaptive Input Representations for Neural Language Modeling,2019,ICLR,International Conference on Machine Learning
Neural Persistence: A Complexity Measure for Deep Neural Networks Using Algebraic Topology,2019,ICLR,International Conference on Machine Learning
Efficient Augmentation via Data Subsampling,2019,ICLR,International Conference on Machine Learning
Neural TTS Stylization with Adversarial and Collaborative Games,2019,ICLR,International Conference on Machine Learning
Optimal Control Via Neural Networks: A Convex Approach,2019,ICLR,International Conference on Machine Learning
CBOW Is Not All You Need: Combining CBOW with the Compositional Matrix Space Model,2019,ICLR,International Conference on Machine Learning
Stochastic Optimization of Sorting Networks via Continuous Relaxations,2019,ICLR,International Conference on Machine Learning
Adaptivity of deep ReLU network for learning in Besov and mixed smooth Besov spaces: optimal rate and curse of dimensionality,2019,ICLR,International Conference on Machine Learning
Generating Multiple Objects at Spatially Distinct Locations,2019,ICLR,International Conference on Machine Learning
Near-Optimal Representation Learning for Hierarchical Reinforcement Learning,2019,ICLR,International Conference on Machine Learning
Understanding Composition of Word Embeddings via Tensor Decomposition,2019,ICLR,International Conference on Machine Learning
Structured Neural Summarization,2019,ICLR,International Conference on Machine Learning
Graph Wavelet Neural Network,2019,ICLR,International Conference on Machine Learning
A rotation-equivariant convolutional neural network model of primary visual cortex,2019,ICLR,International Conference on Machine Learning
Supervised Community Detection with Line Graph Neural Networks,2019,ICLR,International Conference on Machine Learning
Multiple-Attribute Text Rewriting,2019,ICLR,International Conference on Machine Learning
Wasserstein Barycenter Model Ensembling,2019,ICLR,International Conference on Machine Learning
Policy Transfer with Strategy Optimization,2019,ICLR,International Conference on Machine Learning
code2seq: Generating Sequences from Structured Representations of Code,2019,ICLR,International Conference on Machine Learning
Predict then Propagate: Graph Neural Networks meet Personalized PageRank,2019,ICLR,International Conference on Machine Learning
Slimmable Neural Networks,2019,ICLR,International Conference on Machine Learning
Analysing Mathematical Reasoning Abilities of Neural Models,2019,ICLR,International Conference on Machine Learning
RotDCF: Decomposition of Convolutional Filters for Rotation-Equivariant Deep Networks,2019,ICLR,International Conference on Machine Learning
Execution-Guided Neural Program Synthesis,2019,ICLR,International Conference on Machine Learning
Dynamic Sparse Graph for Efficient Deep Learning,2019,ICLR,International Conference on Machine Learning
Fixup Initialization: Residual Learning Without Normalization,2019,ICLR,International Conference on Machine Learning
ProbGAN: Towards Probabilistic GAN with Theoretical Guarantees,2019,ICLR,International Conference on Machine Learning
Exploration by random network distillation,2019,ICLR,International Conference on Machine Learning
Unsupervised Learning of the Set of Local Maxima,2019,ICLR,International Conference on Machine Learning
On the Convergence of A Class of Adam-Type Algorithms  for Non-Convex Optimization,2019,ICLR,International Conference on Machine Learning
Minimum Divergence vs. Maximum Margin: an Empirical Comparison on Seq2Seq Models,2019,ICLR,International Conference on Machine Learning
GANSynth: Adversarial Neural Audio Synthesis,2019,ICLR,International Conference on Machine Learning
Sliced Wasserstein Auto-Encoders,2019,ICLR,International Conference on Machine Learning
Learning Two-layer Neural Networks with Symmetric Inputs,2019,ICLR,International Conference on Machine Learning
Learning to Understand Goal Specifications by Modelling Reward,2019,ICLR,International Conference on Machine Learning
Do Deep Generative Models Know What They Don't Know?,2019,ICLR,International Conference on Machine Learning
Identifying and Controlling Important Neurons in Neural Machine Translation,2019,ICLR,International Conference on Machine Learning
Representing Formal Languages: A Comparison Between Finite Automata and Recurrent Neural Networks,2019,ICLR,International Conference on Machine Learning
Visual Explanation by Interpretation: Improving Visual Feedback Capabilities of Deep Neural Networks,2019,ICLR,International Conference on Machine Learning
Don't let your Discriminator  be fooled,2019,ICLR,International Conference on Machine Learning
Latent Convolutional Models,2019,ICLR,International Conference on Machine Learning
A Universal Music Translation Network,2019,ICLR,International Conference on Machine Learning
How to train your MAML,2019,ICLR,International Conference on Machine Learning
Learning a SAT Solver from Single-Bit Supervision,2019,ICLR,International Conference on Machine Learning
Learning Representations of Sets through Optimized Permutations,2019,ICLR,International Conference on Machine Learning
Big-Little Net: An Efficient Multi-Scale Feature Representation for Visual and Speech Recognition,2019,ICLR,International Conference on Machine Learning
Unsupervised Hyper-alignment for Multilingual Word Embeddings,2019,ICLR,International Conference on Machine Learning
Visual Semantic Navigation using Scene Priors,2019,ICLR,International Conference on Machine Learning
NOODL: Provable Online Dictionary Learning and Sparse Coding,2019,ICLR,International Conference on Machine Learning
Stochastic Gradient/Mirror Descent: Minimax Optimality and Implicit Regularization,2019,ICLR,International Conference on Machine Learning
Active Learning with Partial Feedback,2019,ICLR,International Conference on Machine Learning
Gradient descent aligns the layers of deep linear networks,2019,ICLR,International Conference on Machine Learning
Data-Dependent Coresets for Compressing Neural Networks with Applications to Generalization Bounds,2019,ICLR,International Conference on Machine Learning
On the loss landscape of a class of deep neural networks with no bad local valleys,2019,ICLR,International Conference on Machine Learning
DOM-Q-NET:  Grounded RL on Structured Language,2019,ICLR,International Conference on Machine Learning
Boosting Robustness Certification of Neural Networks,2019,ICLR,International Conference on Machine Learning
Learning To Simulate,2019,ICLR,International Conference on Machine Learning
Towards Understanding Regularization in Batch Normalization,2019,ICLR,International Conference on Machine Learning
The Laplacian in RL: Learning Representations with Efficient Approximations,2019,ICLR,International Conference on Machine Learning
Predicting the Generalization Gap in Deep Networks with Margin Distributions,2019,ICLR,International Conference on Machine Learning
Adversarial Imitation via Variational Inverse Reinforcement Learning,2019,ICLR,International Conference on Machine Learning
Reasoning About Physical Interactions with Object-Oriented Prediction and Planning,2019,ICLR,International Conference on Machine Learning
LayoutGAN: Generating Graphic Layouts with Wireframe Discriminators,2019,ICLR,International Conference on Machine Learning
Learning Mixed-Curvature Representations in Product Spaces,2019,ICLR,International Conference on Machine Learning
StrokeNet: A Neural Painting Environment,2019,ICLR,International Conference on Machine Learning
Harmonizing Maximum Likelihood with GANs for Multimodal Conditional Generation,2019,ICLR,International Conference on Machine Learning
Measuring Compositionality in Representation Learning,2019,ICLR,International Conference on Machine Learning
Benchmarking Neural Network Robustness to Common Corruptions and Perturbations,2019,ICLR,International Conference on Machine Learning
ADef: an Iterative Algorithm to Construct Adversarial Deformations,2019,ICLR,International Conference on Machine Learning
Discriminator-Actor-Critic: Addressing Sample Inefficiency and Reward Bias in Adversarial Imitation Learning,2019,ICLR,International Conference on Machine Learning
Doubly Reparameterized Gradient Estimators for Monte Carlo Objectives,2019,ICLR,International Conference on Machine Learning
Learning Recurrent Binary/Ternary Weights,2019,ICLR,International Conference on Machine Learning
Learning concise representations for regression by evolving networks of trees,2019,ICLR,International Conference on Machine Learning
Efficient Training on Very Large Corpora via Gramian Estimation,2019,ICLR,International Conference on Machine Learning
MAE: Mutual Posterior-Divergence Regularization for Variational AutoEncoders,2019,ICLR,International Conference on Machine Learning
Residual Non-local Attention Networks for Image Restoration,2019,ICLR,International Conference on Machine Learning
Meta-Learning For Stochastic Gradient MCMC,2019,ICLR,International Conference on Machine Learning
Systematic Generalization: What Is Required and Can It Be Learned?,2019,ICLR,International Conference on Machine Learning
Efficient Lifelong Learning with A-GEM,2019,ICLR,International Conference on Machine Learning
Multi-step Retriever-Reader Interaction for Scalable Open-domain Question Answering,2019,ICLR,International Conference on Machine Learning
Double Viterbi: Weight Encoding for High Compression Ratio and Fast On-Chip Reconstruction for Deep Neural Network,2019,ICLR,International Conference on Machine Learning
Overcoming the Disentanglement vs Reconstruction Trade-off via Jacobian Supervision,2019,ICLR,International Conference on Machine Learning
RotatE: Knowledge Graph Embedding by Relational Rotation in Complex Space,2019,ICLR,International Conference on Machine Learning
Guiding Policies with Language via Meta-Learning,2019,ICLR,International Conference on Machine Learning
AdaShift: Decorrelation and Convergence of Adaptive Learning Rate Methods,2019,ICLR,International Conference on Machine Learning
AD-VAT: An Asymmetric Dueling mechanism for learning Visual Active Tracking,2019,ICLR,International Conference on Machine Learning
Marginal Policy Gradients: A Unified Family of Estimators for Bounded Action Spaces with Applications,2019,ICLR,International Conference on Machine Learning
On Self Modulation for Generative Adversarial Networks,2019,ICLR,International Conference on Machine Learning
Off-Policy Evaluation and Learning from Logged Bandit Feedback: Error Reduction via Surrogate Policy,2019,ICLR,International Conference on Machine Learning
Subgradient Descent Learns Orthogonal Dictionaries,2019,ICLR,International Conference on Machine Learning
ClariNet: Parallel Wave Generation in End-to-End Text-to-Speech,2019,ICLR,International Conference on Machine Learning
MARGINALIZED AVERAGE ATTENTIONAL NETWORK FOR WEAKLY-SUPERVISED LEARNING,2019,ICLR,International Conference on Machine Learning
Towards GAN Benchmarks Which Require Generalization,2019,ICLR,International Conference on Machine Learning
A Closer Look at Few-shot Classification,2019,ICLR,International Conference on Machine Learning
Meta-Learning Probabilistic Inference for Prediction,2019,ICLR,International Conference on Machine Learning
Deep reinforcement learning with relational inductive biases,2019,ICLR,International Conference on Machine Learning
Relaxed Quantization for Discretized Neural Networks,2019,ICLR,International Conference on Machine Learning
Tree-Structured Recurrent Switching Linear Dynamical Systems for Multi-Scale Modeling,2019,ICLR,International Conference on Machine Learning
STCN: Stochastic Temporal Convolutional Networks,2019,ICLR,International Conference on Machine Learning
Soft Q-Learning with Mutual-Information Regularization,2019,ICLR,International Conference on Machine Learning
On the Turing Completeness of Modern Neural Network Architectures,2019,ICLR,International Conference on Machine Learning
"Improving Differentiable Neural Computers Through Memory Masking, De-allocation, and Link Distribution Sharpness Control",2019,ICLR,International Conference on Machine Learning
Evaluating Robustness of Neural Networks with Mixed Integer Programming,2019,ICLR,International Conference on Machine Learning
Random mesh projectors for inverse problems,2019,ICLR,International Conference on Machine Learning
Multi-Agent Dual Learning,2019,ICLR,International Conference on Machine Learning
Complement Objective Training,2019,ICLR,International Conference on Machine Learning
Mode Normalization,2019,ICLR,International Conference on Machine Learning
Detecting Egregious Responses in Neural Sequence-to-sequence Models,2019,ICLR,International Conference on Machine Learning
Learning Actionable Representations with Goal Conditioned Policies,2019,ICLR,International Conference on Machine Learning
Verification of Non-Linear Specifications for Neural Networks,2019,ICLR,International Conference on Machine Learning
Generating Liquid Simulations with Deformation-aware Neural Networks,2019,ICLR,International Conference on Machine Learning
DyRep: Learning Representations over Dynamic Graphs,2019,ICLR,International Conference on Machine Learning
Trellis Networks for Sequence Modeling,2019,ICLR,International Conference on Machine Learning
Scalable Unbalanced Optimal Transport using Generative Adversarial Networks,2019,ICLR,International Conference on Machine Learning
Solving the Rubik's Cube with Approximate Policy Iteration,2019,ICLR,International Conference on Machine Learning
Variance Reduction for Reinforcement Learning in Input-Driven Environments,2019,ICLR,International Conference on Machine Learning
Model-Predictive Policy Learning with Uncertainty Regularization for Driving in Dense Traffic,2019,ICLR,International Conference on Machine Learning
GAN Dissection: Visualizing and Understanding Generative Adversarial Networks,2019,ICLR,International Conference on Machine Learning
Improving MMD-GAN Training with Repulsive Loss Function,2019,ICLR,International Conference on Machine Learning
Deterministic PAC-Bayesian generalization bounds for deep networks via generalizing noise-resilience,2019,ICLR,International Conference on Machine Learning
Recall Traces: Backtracking Models for Efficient Reinforcement Learning,2019,ICLR,International Conference on Machine Learning
Stable Recurrent Models,2019,ICLR,International Conference on Machine Learning
The Limitations of Adversarial Training and the Blind-Spot Attack,2019,ICLR,International Conference on Machine Learning
Efficiently testing local optimality and escaping saddles for ReLU networks,2019,ICLR,International Conference on Machine Learning
ProxylessNAS: Direct Neural Architecture Search on Target Task and Hardware,2019,ICLR,International Conference on Machine Learning
Hierarchical Reinforcement Learning via Advantage-Weighted Information Maximization,2019,ICLR,International Conference on Machine Learning
Generalizable Adversarial Training via Spectral Normalization,2019,ICLR,International Conference on Machine Learning
Adversarial Domain Adaptation for Stable Brain-Machine Interfaces,2019,ICLR,International Conference on Machine Learning
Deep Online Learning Via Meta-Learning: Continual Adaptation for Model-Based RL,2019,ICLR,International Conference on Machine Learning
Deep Anomaly Detection with Outlier Exposure,2019,ICLR,International Conference on Machine Learning
Contingency-Aware Exploration in Reinforcement Learning,2019,ICLR,International Conference on Machine Learning
Context-adaptive Entropy Model for End-to-end Optimized Image Compression,2019,ICLR,International Conference on Machine Learning
"Variational Discriminator Bottleneck: Improving Imitation Learning, Inverse RL, and GANs by Constraining Information Flow",2019,ICLR,International Conference on Machine Learning
Meta-learning with differentiable closed-form solvers,2019,ICLR,International Conference on Machine Learning
Learning Self-Imitating Diverse Policies,2019,ICLR,International Conference on Machine Learning
ProxQuant: Quantized Neural Networks via Proximal Operators,2019,ICLR,International Conference on Machine Learning
Universal Transformers,2019,ICLR,International Conference on Machine Learning
"Learning to Adapt in Dynamic, Real-World Environments through Meta-Reinforcement Learning",2019,ICLR,International Conference on Machine Learning
L-Shapley and C-Shapley: Efficient Model Interpretation for Structured Data,2019,ICLR,International Conference on Machine Learning
Discovery of Natural Language Concepts in Individual Units of CNNs,2019,ICLR,International Conference on Machine Learning
Towards the first adversarially robust neural network model on MNIST,2019,ICLR,International Conference on Machine Learning
Discriminator Rejection Sampling,2019,ICLR,International Conference on Machine Learning
Harmonic Unpaired Image-to-image Translation,2019,ICLR,International Conference on Machine Learning
Universal Successor Features Approximators,2019,ICLR,International Conference on Machine Learning
Gradient Descent Provably Optimizes Over-parameterized Neural Networks,2019,ICLR,International Conference on Machine Learning
Opportunistic Learning: Budgeted Cost-Sensitive Learning from Data Streams,2019,ICLR,International Conference on Machine Learning
DARTS: Differentiable Architecture Search,2019,ICLR,International Conference on Machine Learning
Feature-Wise Bias Amplification,2019,ICLR,International Conference on Machine Learning
The relativistic discriminator: a key element missing from standard GAN,2019,ICLR,International Conference on Machine Learning
Understanding and Improving Interpolation in Autoencoders via an Adversarial Regularizer,2019,ICLR,International Conference on Machine Learning
Quasi-hyperbolic momentum and Adam for deep learning,2019,ICLR,International Conference on Machine Learning
Local SGD Converges Fast and Communicates Little,2019,ICLR,International Conference on Machine Learning
Learning Finite State Representations of Recurrent Policy Networks,2019,ICLR,International Conference on Machine Learning
Multilingual Neural Machine Translation with Knowledge Distillation,2019,ICLR,International Conference on Machine Learning
MisGAN: Learning from Incomplete Data with Generative Adversarial Networks,2019,ICLR,International Conference on Machine Learning
A Direct Approach to Robust Deep Learning Using Adversarial Networks,2019,ICLR,International Conference on Machine Learning
Combinatorial Attacks on Binarized Neural Networks,2019,ICLR,International Conference on Machine Learning
Exemplar Guided Unsupervised Image-to-Image Translation with Semantic Consistency,2019,ICLR,International Conference on Machine Learning
ARM: Augment-REINFORCE-Merge Gradient for Stochastic Binary Networks,2019,ICLR,International Conference on Machine Learning
Building Dynamic Knowledge Graphs from Text using Machine Reading Comprehension,2019,ICLR,International Conference on Machine Learning
Information asymmetry in KL-regularized RL,2019,ICLR,International Conference on Machine Learning
TimbreTron: A WaveNet(CycleGAN(CQT(Audio))) Pipeline for Musical Timbre Transfer,2019,ICLR,International Conference on Machine Learning
Whitening and Coloring Batch Transform for GANs,2019,ICLR,International Conference on Machine Learning
