title,year,conf,conf_long
Early Detection of Fake News on Social Media Through Propagation Path Classification with Recurrent and Convolutional Networks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Cross-Lingual Entity Linking for Web Tables,2018,AAAI,the Association for the Advancement of Artificial Intelligence
DepthLGP: Learning Embeddings of Out-of-Sample Nodes in Dynamic Networks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Listening to the World Improves Speech Command Recognition,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Location-Sensitive User Profiling Using Crowdsourced Labels,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Binary Generative Adversarial Networks for Image Retrieval,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Deep Region Hashing for Generic Instance Search from Images,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Improved English to Russian Translation by Neural Suffix Prediction,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Towards Efficient Detection of Overlapping Communities in Massive Networks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Structural Deep Embedding for Hyper-Networks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Confidence-Aware Matrix Factorization for Recommender Systems,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Deep Asymmetric Transfer Network for Unbalanced Domain Adaptation,2018,AAAI,the Association for the Advancement of Artificial Intelligence
A Multi-Task Learning Approach for Improving Product Title Compression with User Search Log Data,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Personalized Time-Aware Tag Recommendation,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Telepath: Understanding Users from a Human Vision Perspective in Large-Scale Recommender Systems,2018,AAAI,the Association for the Advancement of Artificial Intelligence
RSDNE: Exploring Relaxed Similarity and Dissimilarity from Completely-Imbalanced Labels for Network Embedding,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Contrastive Training for Models of Information Cascades,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Retrieving and Classifying Affective Images via Deep Metric Learning,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Multi-Facet Network Embedding: Beyond the General Solution of Detection and Representation,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Urban Dreams of Migrants: A Case Study of Migrant Integration in Shanghai,2018,AAAI,the Association for the Advancement of Artificial Intelligence
From Common to Special: When Multi-Attribute Learning Meets Personalized Opinions,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Discovering and Distinguishing Multiple Visual Senses for Polysemous Words,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Spatiotemporal Activity Modeling Under Data Scarcity: A Graph-Regularized Cross-Modal Embedding Approach,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Unsupervised Generative Adversarial Cross-Modal Hashing,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Exploring Implicit Feedback for Open Domain Conversation Generation,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Joint Training for Neural Machine Translation Models with Monolingual Data,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Attention-via-Attention Neural Machine Translation,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Dynamic Network Embedding by Modeling Triadic Closure Process,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Inferring Emotion from Conversational Voice Data:  A Semi-Supervised Multi-Path Generative Neural Network Approach,2018,AAAI,the Association for the Advancement of Artificial Intelligence
"Learning Nonlinear Dynamics in Efficient,  Balanced Spiking Networks Using Local Plasticity Rules",2018,AAAI,the Association for the Advancement of Artificial Intelligence
"Perceiving,  Learning,  and Recognizing 3D Objects: An Approach to Cognitive Service Robots",2018,AAAI,the Association for the Advancement of Artificial Intelligence
A Unified Model for Document-Based Question Answering Based on Human-Like Reading Strategy,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Thinking in PolAR Pictures: Using Rotation-Friendly Mental Images to Solve Leiter-R Form Completion,2018,AAAI,the Association for the Advancement of Artificial Intelligence
A Plasticity-Centric Approach to Train the Non-Differential Spiking Neural Networks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Explicit Reasoning over End-to-End Neural Architectures for Visual Question Answering,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Action Recognition From Skeleton Data via Analogical Generalization Over Qualitative Representations,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Glass-Box Program Synthesis: A Machine Learning Approach,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Learning From Unannotated QA Pairs to Analogically Disambiguate and Answer Questions,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Style Transfer in Text: Exploration and Evaluation,2018,AAAI,the Association for the Advancement of Artificial Intelligence
HAN: Hierarchical Association Network for Computing Semantic Relatedness,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Maximizing Activity in Ising Networks via the TAP Approximation,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Expected Utility with Relative Loss Reduction: A Unifying Decision Model for Resolving Four Well-Known Paradoxes,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Towards Building Large Scale Multimodal Domain-Aware Conversation Systems,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Complex Sequential Question Answering: Towards Learning to Converse Over Linked Question Answer Pairs with a Knowledge Graph,2018,AAAI,the Association for the Advancement of Artificial Intelligence
The Structural Affinity Method for Solving the Raven's Progressive Matrices Test for Intelligence,2018,AAAI,the Association for the Advancement of Artificial Intelligence
RUBER: An Unsupervised Method for Automatic Evaluation of Open-Domain Dialog Systems,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Emotional Chatting Machine: Emotional Conversation Generation with Internal and External Memory,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Transferring Decomposed Tensors for Scalable Energy Breakdown Across Regions,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Scalable Relaxations of Sparse Packing Constraints: Optimal Biocontrol in Predator-Prey Networks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
DyETC: Dynamic Electronic Toll Collection for Traffic Congestion Alleviation,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Cellular Network Traffic Scheduling with Deep Reinforcement Learning,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Dispatch Guided Allocation Optimization for Effective Emergency Response,2018,AAAI,the Association for the Advancement of Artificial Intelligence
DeepUrbanMomentum: An Online Deep-Learning System for Short-Term Urban Mobility Prediction,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Variational BOLT: Approximate Learning in Factorial Hidden Markov Models with Application to Energy Disaggregation,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Group Sparse Bayesian Learning for Active Surveillance on Epidemic Dynamics,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Predicting Links in Plant-Pollinator Interaction Networks Using Latent Factor Models with Implicit Feedback,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Computation Error Analysis of Block Floating Point Arithmetic Oriented Convolution Neural Network Accelerator Design,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Multi-Entity Dependence Learning with Rich Context via Conditional Variational Auto-Encoder,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Optimal Spot-Checking for Improving Evaluation Accuracy of Peer Grading Systems,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Preventing Infectious Disease in Dynamic Populations Under Uncertainty,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Efficiently Approximating the Pareto Frontier: Hydropower Dam Placement in the Amazon Basin,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Minesweeper with Limited Moves,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Event Representations for Automated Story Generation with Deep Neural Nets,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Asymmetric Action Abstractions for Multi-Unit Control in Adversarial Real-Time Games,2018,AAAI,the Association for the Advancement of Artificial Intelligence
PVL: A Framework for Navigating the Precision-Variety Trade-Off in Automated Animation of Smiles,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Utilitarians without Utilities: Maximizing Social Welfare for Graph Problems Using Only Ordinal Preferences,2018,AAAI,the Association for the Advancement of Artificial Intelligence
On the Complexity of Extended and Proportional Justified Representation,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Rank Maximal Equal Contribution: A Probabilistic Social Choice Function,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Groupwise Maximin Fair Allocation of Indivisible Goods,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Truthful and Near-Optimal Mechanisms for Welfare Maximization in Multi-Winner Elections,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Multiwinner Elections with Diversity Constraints,2018,AAAI,the Association for the Advancement of Artificial Intelligence
A Bayesian Clearing Mechanism for Combinatorial Auctions,2018,AAAI,the Association for the Advancement of Artificial Intelligence
AIVAT: A New Variance Reduction Technique for Agent Evaluation in Imperfect Information Games,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Reinforcement Mechanism Design for Fraudulent Behaviour in e-Commerce,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Computational Results for Extensive-Form Adversarial Team Games,2018,AAAI,the Association for the Advancement of Artificial Intelligence
On the Distortion of Voting with Multiple Representative Candidates,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Disarmament Games with Resource,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Computing the Strategy to Commit to in Polymatrix Games,2018,AAAI,the Association for the Advancement of Artificial Intelligence
"Resource Allocation Polytope Games: Uniqueness of Equilibrium,  Price of Stability,  and Price of Anarchy",2018,AAAI,the Association for the Advancement of Artificial Intelligence
Allocation Problems in Ride-Sharing Platforms: Online Matching with Offline Reusable Resources,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Tool Auctions,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Effective Heuristics for Committee Scoring Rules,2018,AAAI,the Association for the Advancement of Artificial Intelligence
On Social Envy-Freeness in Multi-Unit Markets,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Facility Location Games with Fractional Preferences,2018,AAAI,the Association for the Advancement of Artificial Intelligence
The Complexity of Bribery in Network-Based Rating Systems,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Weighted Voting Via No-Regret Learning,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Cooperative Games with Bounded Dependency Degree,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Committee Selection with Intraclass and Interclass Synergies,2018,AAAI,the Association for the Advancement of Artificial Intelligence
On Recognising Nearly Single-Crossing Preferences,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Ranking Wily People Who Rank Each Other,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Liquid Democracy: An Algorithmic Perspective,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Policy Learning for Continuous Space Security Games Using Neural Networks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Approximately Stable Matchings with Budget Constraints,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Approximating Bribery in Scoring Rules,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Robust Stackelberg Equilibria in Extensive-Form Games and Extension to Limited Lookahead,2018,AAAI,the Association for the Advancement of Artificial Intelligence
The Conference Paper Assignment Problem: Using Order Weighted Averages to Assign Indivisible Goods,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Incentivizing High Quality User Contributions: New Arm Generation in Bandit Learning,2018,AAAI,the Association for the Advancement of Artificial Intelligence
On the Approximation of Nash Equilibria in Sparse Win-Lose Games,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Balancing Lexicographic Fairness and a Utilitarian Objective with Application to Kidney Exchange,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Single-Peakedness and Total Unimodularity: New Polynomial-Time Algorithms for Multi-Winner Elections,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Fair Rent Division on a Budget,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Approximation-Variance Tradeoffs in Facility Location Games,2018,AAAI,the Association for the Advancement of Artificial Intelligence
MUDA: A Truthful Multi-Unit Double-Auction Mechanism,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Traffic Optimization for a Mixture of Self-Interested and Compliant Agents,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Coalition Manipulation of Gale-Shapley Algorithm,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Axioms for Distance-Based Centralities,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Non-Exploitable Protocols for Repeated Cake Cutting,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Modelling Iterative Judgment Aggregation,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Rich Coalitional Resource Games,2018,AAAI,the Association for the Advancement of Artificial Intelligence
It Takes (Only) Two: Adversarial Generator-Encoder Networks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
An Axiomatization of the Eigenvector and Katz Centralities,2018,AAAI,the Association for the Advancement of Artificial Intelligence
A Regression Approach for Modeling Games with Many Symmetric Players,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Equilibrium Computation and Robust Optimization in Zero Sum Games with Submodular Structure,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Incentive-Compatible Forecasting Competitions,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Strategic Coordination of Human Patrollers and Mobile Sensors with Signaling for Security Games,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Average-Case Approximation Ratio of Scheduling without Payments,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Avoiding Dead Ends in Real-Time Heuristic Search,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Efficiently Monitoring Small Data Modification Effect for Large-Scale Learning in Changing Environment,2018,AAAI,the Association for the Advancement of Artificial Intelligence
A Recursive Scenario Decomposition Algorithm for Combinatorial Multistage Stochastic Optimisation Problems,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Locality Preserving Projection Based on F-norm,2018,AAAI,the Association for the Advancement of Artificial Intelligence
A Two-Stage MaxSAT Reasoning Approach for the Maximum Weight Clique Problem,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Revisiting Immediate Duplicate Detection in External Memory Search,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Warmstarting of Model-Based Algorithm Configuration,2018,AAAI,the Association for the Advancement of Artificial Intelligence
On the Time and Space Complexity of Genetic Programming for Evolving Boolean Conjunctions,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Proximal Alternating Direction Network: A Globally Converged Deep Unrolling Framework,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Streaming Non-Monotone Submodular Maximization: Personalized Video Summarization on the Fly,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Exact Clustering via Integer Programming and Maximum Satisfiability,2018,AAAI,the Association for the Advancement of Artificial Intelligence
On Multiset Selection with Size Constraints,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Disjunctive Program Synthesis: A Robust Approach to Programming by Example,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Accelerated Best-First Search with Upper-Bound Computation for Submodular Function Maximization,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Submodular Function Maximization Over Graphs via Zero-Suppressed Binary Decision Diagrams,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Counting Linear Extensions in Practice: MCMC Versus Exponential Monte Carlo,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Large Scale Constrained Linear Regression Revisited: Faster Algorithms via Preconditioning,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Noisy Derivative-Free Optimization with Value Suppression,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Memory-Augmented Monte Carlo Tree Search,2018,AAAI,the Association for the Advancement of Artificial Intelligence
A Coverage-Based Utility Model for Identifying Unknown Unknowns,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Toward Deep Reinforcement Learning without a Simulator: An Autonomous Steering Example,2018,AAAI,the Association for the Advancement of Artificial Intelligence
An Interactive Multi-Label Consensus Labeling Model for Multiple Labeler Judgments,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Interactively Learning a Blend of Goal-Based and Procedural Tasks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Emergence of Grounded Compositional Language in Multi-Agent Populations,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Human-in-the-Loop SLAM,2018,AAAI,the Association for the Advancement of Artificial Intelligence
An Interpretable Joint Graphical Model for Fact-Checking From Crowds,2018,AAAI,the Association for the Advancement of Artificial Intelligence
How AI Wins Friends and Influences People in Repeated Games with Cheap Talk,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Anchors: High-Precision Model-Agnostic Explanations,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Optimizing Interventions via Offline Policy Evaluation: Studies in Citizen Science,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Deep TAMER: Interactive Agent Shaping in High-Dimensional State Spaces,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Semi-Supervised Learning From Crowds Using Deep Generative Models,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Sentiment Analysis via Deep Hybrid Textual-Crowd Learning Model,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Understanding Over Participation in Simple Contests,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Understanding Social Interpersonal Interaction via Synchronization Templates of Facial Events,2018,AAAI,the Association for the Advancement of Artificial Intelligence
A Voting-Based System for Ethical Decision Making,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Partial Truthfulness in Minimal Peer Prediction Mechanisms with Limited Knowledge,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Information Gathering with Peers: Submodular Optimization with Peer-Prediction Constraints,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Deep Learning from Crowds,2018,AAAI,the Association for the Advancement of Artificial Intelligence
AdaFlock: Adaptive Feature Discovery for Human-in-the-loop Predictive Modeling,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Adversarial Learning for Chinese NER From Crowd Annotations,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Adapting a Kidney Exchange Algorithm to Align with Human Values,2018,AAAI,the Association for the Advancement of Artificial Intelligence
State of the Art: Reproducibility in Artificial Intelligence,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Towards Imperceptible and Robust Adversarial Example Attacks Against Neural Networks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Improving the Adversarial Robustness and Interpretability of Deep Neural Networks by Regularizing Their Input Gradients,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Beyond Sparsity: Tree Regularization of Deep Models for Interpretability,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Coupled Deep Learning for Heterogeneous Face Recognition,2018,AAAI,the Association for the Advancement of Artificial Intelligence
A Low-Cost Ethics Shaping Approach for Designing Reinforcement Learning Agents,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Deception Detection in Videos,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Cascade and Parallel Convolutional Recurrent Neural Networks on EEG-Based Intention Recognition for Brain Computer Interface,2018,AAAI,the Association for the Advancement of Artificial Intelligence
WiFi-Based Human Identification via Convex Tensor Shapelet Learning,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Externally Supported Models for Efficient Computation of Paracoherent Answer Sets,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Combining Rules and Ontologies into Clopen Knowledge Bases,2018,AAAI,the Association for the Advancement of Artificial Intelligence
How Many Properties Do We Need for Gradual Argumentation?,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Situation Calculus Semantics for Actual Causality,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Complexity of Verification in Incomplete Argumentation Frameworks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Goal-Driven Query Answering for Existential Rules with Equality,2018,AAAI,the Association for the Advancement of Artificial Intelligence
LTLf/LDLf Non-Markovian Rewards,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Weighted Abstract Dialectical Frameworks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
SELF: Structural Equational Likelihood Framework for Causal Discovery,2018,AAAI,the Association for the Advancement of Artificial Intelligence
SenticNet 5: Discovering Conceptual Primitives for Sentiment Analysis by Means of Context Embeddings,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Towards a Unified Framework for Syntactic Inconsistency Measures,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Convolutional 2D Knowledge Graph Embeddings,2018,AAAI,the Association for the Advancement of Artificial Intelligence
TorusE: Knowledge Graph Embedding on a Lie Group,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Rational Inference Patterns Based on Conditional Logic,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Dependence in Propositional Logic: Formula-Formula Dependence and Formula Forgetting — Application to Belief Update and Conservative Extension,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Answering Regular Path Queries over SQ Ontologies,2018,AAAI,the Association for the Advancement of Artificial Intelligence
"Towards Formal Definitions of Blameworthiness,  Intention,  and Moral Responsibility",2018,AAAI,the Association for the Advancement of Artificial Intelligence
Behavior Is Everything: Towards Representing Concepts with Sensorimotor Contingencies,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Optimised Maintenance of Datalog Materialisations,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Qualitative Reasoning About Cardinal Directions Using Answer Set Programming,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Learning Abduction Using Partial Observability,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Probabilistic Inference Over Repeated Insertion Models,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Question Answering as Global Reasoning Over Semantic Abstractions,2018,AAAI,the Association for the Advancement of Artificial Intelligence
In Praise of Belief Bases: Doing Epistemic Logic without Possible Worlds,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Maximum A Posteriori Inference in Sum-Product Networks,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Fair Inference on Outcomes,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Stream Reasoning in Temporal Datalog,2018,AAAI,the Association for the Advancement of Artificial Intelligence
On Consensus in Belief Merging,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Open-World Knowledge Graph Completion,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Visual Explanation by High-Level Abduction: On Answer-Set Programming Driven Reasoning About Moving Objects,2018,AAAI,the Association for the Advancement of Artificial Intelligence
A Framework and Positive Results for IAR-answering,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Repairing Ontologies via Axiom Weakening,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Measuring Strong Inconsistency,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Splitting an LPMLN Program,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Incorporating GAN for Negative Sampling in Knowledge Representation Learning,2018,AAAI,the Association for the Advancement of Artificial Intelligence
Forgetting and Unfolding for Existential Rules,2018,AAAI,the Association for the Advancement of Artificial Intelligence
