title,year,conf,conf_long
Deep Recursive Network Embedding with Regular Equivalence,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
PCA by Determinant Optimization has no Spurious Local Optima,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Concepts-Bridges: Uncovering Conceptual Bridges Based on Biomedical Concept Evolution,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning and Interpreting Complex Distributions in Empirical Data,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Concentrated Differentially Private Gradient Descent with Adaptive per-Iteration Privacy Budget,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Adversarial Attacks on Neural Networks for Graph Data,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Optimal Distributed Submodular Optimization via Sketching,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Stable Prediction across Unknown Environments,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Feedback-Guided Anomaly Discovery via Online Optimization,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Active Feature Acquisition with Supervised Matrix Completion,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Node Similarity with q-Grams for Real-World Labeled Networks,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Multi-Pointer Co-Attention Networks for Recommendation,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Scalable Spectral Clustering Using Random Binning Features,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Model-based Clustering of Short Text Streams,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
A Treatment Engine by Predicting Next-Period Prescriptions,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
IntelliLight: a Reinforcement Learning Approach for Intelligent Traffic Light Control,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Towards Explanation of DNN-based Prediction with Guided Feature Inversion,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Sequences of Sets,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Multi-Round Influence Maximization,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Generalized Score Functions for Causal Discovery,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
XiaoIce Band: A Melody and Arrangement Generation Framework for Pop Music,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Deep r-th Root Rank Supervised Joint Binary Embedding for Multivariate Time Series Retrieval,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
FAHES: A Robust Disguised Missing Values Detector,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Dynamic Bike Reposition: A Spatio-Temporal Reinforcement Learning Approach,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Multi-User Mobile Sequential Recommendation: An Efficient Parallel Computing Paradigm,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Local Latent Space Models for Top-N Recommendation,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Investor-Imitator: A Framework for Trading Knowledge Extraction,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Discrete Ranking-based Matrix Factorization with Self-Paced Learning,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
LARC: Learning Activity-Regularized overlapping Communities across Time,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
EvoGraph: An Effective and Efficient Graph Upscaling Method for Preserving Graph Properties,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Training Big Random Forests with Little Resources,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Large-Scale Learnable Graph Convolutional Networks,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Online Adaptive Asymmetric Active Learning for Budgeted Imbalanced Data,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Multi-Label Inference for Crowdsourcing,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Deep Adversarial Learning for Multi-Modality Missing Data Completion,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
SPARC: Self-Paced Network Representation for Few-Shot Rare Category Characterization,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Towards Evolutionary Compression,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Accurate and Fast Asymmetric Locality-Sensitive Hashing Scheme for Maximum Inner Product Search,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Parsing to Programs: A Framework for Situated QA,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Dual Memory Neural Computer for Asynchronous Two-view Sequential Learning,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Automated Local Regression Discontinuity Design Discovery,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
PME: Projected Metric Embedding on Heterogeneous Networks for Link Prediction,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Content to Node: Self-translation Network Embedding,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Isolation Kernel and Its Effect on SVM,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Variable Selection and Task Grouping for Multi-Task Learning,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Are your data gathered?,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Quantifying Uncertainty in Discrete-Continuous and Skewed Data with Bayesian Deep Learning,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Efficient Mining of the Most Significant Patterns with Permutation Testing,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
On Interpretation of Network Embedding via Taxonomy Induction,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Neural Memory Streaming Recommender Networks with Adversarial Training,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Extremely Fast Decision Tree,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Easing Embedding Learning by Comprehensive Transcription of Heterogeneous Information Networks,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
On the Generative Discovery of Structured Medical Knowledge,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Accelerated Equivalence Structure Extraction via Pairwise Incremental Search,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Unlocking the Value of Privacy: Trading Aggregate Statistics over Private Correlated Data,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning from History and Present: Next-item Recommendation via Discriminatively Exploiting User Beh,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Robust Bayesian Kernel Machine via Stein Variational Gradient Descent for Big Data,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Recurrent Binary Embedding for GPU-Enabled Exhaustive Retrieval from Billion-Scale Semantic Vectors,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
DILOF: Effective and Memory Efficient Local Outlier Detection in Data Streams,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning Structural Node Embeddings via Diffusion Wavelets,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Transfer Learning via Feature Isomorphism Discovery,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Demand-Aware Charger Planning for Electric Vehicle Sharing,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Multi-task Representation Learning for Travel Time Estimation,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Safe Triplet Screening for Distance Metric Learning,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Self-Paced Network Embedding,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Sketched Follow-The-Regularized-Leader for Online Factorization Machine,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Coupled Context Modeling for Deep Chit-Chat: Towards Conversations between Human and Computer,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning-to-Ask: Knowledge Acquisition via 20 Questions,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Multi-Cast Attention Networks,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Context-aware Academic Collaborator Recommendation,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
RAIM: Recurrent Attentive and Intensive Modeling of Multimodal Continuous Patient Monitoring Data,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Route Recommendations for Idle Taxi Drivers: Find Me the Shortest Route to a Customer!,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Hyperparameter Importance Across Datasets,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Classifying and Counting with Recurrent Contexts,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Multilevel Wavelet Decomposition Network for Interpretable Time Series Analysis,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Active Opinion Maximization in Social Networks,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Identifying Sources and Sinks in the Presence of Multiple Agents with Gaussian Process Vector Calcul,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Deep Censored Learning of the Winning Price in the Real Time Bidding,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Optimizing cluster-based randomized experiments under monotonicity,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning Credible Models,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Explanation Mining: Post Hoc Interpretability of Latent Factor Models for Recommendation Systems,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Quantifying and minimizing risk of conflict in social networks,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
A Distributed Quasi-Newton Algorithm for Empirical Risk Minimization with Nonsmooth Regularization,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
DeepInf: Social Influence Prediction with Deep Learning,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
An Iterative Global Structure-Assisted Labeled Network Aligner,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Discovering Models from Structural and Behavioral Brain Imaging Data,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
On Discrimination Discovery and Removal in Ranked Data using Causal Graph,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Fairness of Exposure in Rankings,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
BagMinHash - Minwise Hashing Algorithm for Weighted Sets,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Enhancing Predictive Modeling of Nested Spatial Data through Group-Level Feature Disaggregation,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
New Incremental Learning Algorithm for  Semi-Supervised  Support Vector Machine,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
D2K: Scalable Community Detection in Massive Networks via Small-Diameter k-Plexes,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Butterfly Counting in Bipartite Networks,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
An Empirical Evaluation of Sketching for Numerical Linear Algebra,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Deep Multi-Output Forecasting: Learning to Accurately Predict Blood Glucose Trajectories,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Active Search of Connections for Case Building and Combating Human Trafficking,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Not Just Privacy: Improving Performance of Private Deep Learning in Mobile Cloud,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
xStream: Outlier Detection in Feature-Evolving Data Streams,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Semi-Supervised Generative Adversarial Network for Gene Expression Inference,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
HiExpan: Task-Guided Taxonomy Construction by Hierarchical Tree Expansion,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Prediction-time Efficient Classification Using Feature Computational Dependencies,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Approximating the Spectrum of a Graph,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
When Sentiment Analysis Meets Social Network: A Holistic User Behavior Modeling in Opinionated Data,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Latent variable time-varying network inference,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Stablizing Reinforcement Learning in Dynamic Environment with Application to Online Recommendation,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
I Know You’ll Be Back: Interpretable New User Clustering and Churn Prediction on a Mobile Social App,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
PrePeP – A Tool for the Identification and Characterization of Pan Assay Interference Compounds,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Large-Scale Order Dispatch in On-Demand Ride-Sharing Platforms: A Learning and Planning Approach,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
WattHome: Identifying Energy-Inefficient Homes at City-scale,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Perceive Your Users in Depth: Learning Universal User Representations from Multiple E-commerce Tasks,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
E-tail product return prediction via hypergraph-based local graph cut,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Customized Regression Model for Airbnb Dynamic Pricing,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
TATC: Predicting Alzheimer’s Disease with Actigraphy Data,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Automatic Discovery of Tactics in Spatio-Temporal Soccer Match Data,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Corpus Conversion Service: A machine learning platform to ingest documents at scale.,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Using Machine Learning to Assess the Risk of and Prevent Water Main Breaks,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Using Rule-Based Labels for Weak Supervised Learning: A ChemNet for Transferable Chemical Property P,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
OpenTag: Open Attribute Value Extraction from Product Profiles,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Detecting Spacecraft Anomalies Using LSTMs and Nonparametric Dynamic Thresholding,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Online Parameter Selection for Web-based Ranking Problems,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Rare Query Expansion Through Generative Adversarial Networks in Search Advertising,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning and Transferring IDs Representation in E-commerce,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Collaborative Deep Metric Learning for Video Understanding,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
"Name Disambiguation in AMiner: Clustering, Maintenance, and Human in the Loop",2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
False Discovery Rate Controlled Heterogeneous Treatment Effect Detection for Online Controlled Exper,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Rosetta: Large scale system for text detection and recognition in images,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Estimating Glaucomatous Visual Sensitivity from Retinal Thickness by Using Pattern-Based Regularizat,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Explaining Aviation Safety Incidents Using Deep Temporal Multiple Instance Learning,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Towards station-level demand prediction for effective rebalancing in bike-sharing systems,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Du-Parking: Spatio-Temporal Big Data Tells You Realtime Parking Availability,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Near real-time optimization of activity-based notifications,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Accelerating Prototype-Based Drug Discovery using Conditional Diversity Networks,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Releasing eHealth Analytics into the Wild: Lessons Learnt from the SPHERE Project,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Real-time Personalization using Embeddings for Search Ranking at Airbnb,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Detecting Illegal Vehicle Parking Events using Sharing Bikes’ Trajectories,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Graph Convolutional Neural Networks for Web-Scale Recommender Systems,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Audience Size Forecasting: Fast and Smart Budget Planning for Media Buyers,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Q&R: A Two-Stage Approach Toward Interactive Recommendation,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
"ActiveRemediation: The Search for Lead Pipes in Flint, Michigan",2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Winner’s Curse: Bias Estimation for Total Effects of Features in Online Controlled Experiments,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Detection of Apathy in Alzheimer Patients by Analysing Visual Scanning Behaviour with RNNs,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
A Dynamic Pipeline for Spatio-Temporal Fire Risk Prediction,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Optimization of a SSP’s Header Bidding Strategy using Thompson Sampling,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Applying the Delta method in metric analytics: A practical guide with novel ideas,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Where Will Dockless Shared Bikes be Stacked?—- Parking Hotspots Detection in a New City,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Visual Search at Alibaba,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Deep Distributed Fusion Network for Air Quality Prediction,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Deep Interest Network for Click-Through Rate Prediction,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Learning Tree-based Deep Model for Recommender Systems,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
An Extensible Event Extraction System With Cross-Media Event Resolution,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Dynamic Pricing under Competition on Online Marketplaces: A Data-Driven Approach,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
PittGrub: A Frustration-Free System to Reduce Food Waste by Notifying Hungry College Students,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Autotune: A Derivative-free Optimization Framework for Hyperparameter Tuning,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Improving Box Office Result Predictions for Movies Using Consumer-Centric Models,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
State space models for forecasting water quality variables: An application in aquaculture prawn farm,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Lessons Learned from Developing and Deploying a Large-Scale Employer Name Normalization System for O,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Web-Scale Responsive Visual Search at Bing,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
Distributed Collaborative Hashing and Its Applications in Ant Financial,2018,KDD,Special Interest Group on Knowledge Discovery and Data Mining
