title,year,conf,conf_long
Deep Forest with LRRS Feature for Fine-grained Website Fingerprinting with Encrypted SSL/TLS.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
N2N: Network Derivative Mining.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
MoBoost: A Self-improvement Framework for Linear-based Hashing.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Loopless Semi-Stochastic Gradient Descent with Less Hard Thresholding for Sparse Learning.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
EPA: Exoneration and Prominence based Age for Infection Source Identification.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Generating Persuasive Visual Storylines for Promotional Videos.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Clustering Recurrent and Semantically Cohesive Program Statements in Introductory Programming Assignments.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
: Verified Information Aware Summarization of Crisis-Related Microblogs.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Declarative User Selection with Soft Constraints.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
#suicidal - A Multipronged Approach to Identify and Explore Suicidal Ideation in Twitter.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
MusicBot: Evaluating Critiquing-Based Music Recommenders with Conversational Interaction.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Discovering Polarized Communities in Signed Networks.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Model-based Constrained MDP for Budget Allocation in Sequential Incentive Marketing.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
"Wide-Ranging Review Manipulation Attacks: Model, Empirical Study, and Countermeasures.",2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Augment to Prevent: Short-Text Data Augmentation in Deep Learning for Hate-Speech Classification.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Nested Relation Extraction with Iterative Neural Network.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
"Learning Chinese Word Embeddings from Stroke, Structure and Pinyin of Characters.",2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Sentiment Commonsense Induced Sequential Neural Networks for Sentiment Classification.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Interactive Multi-Grained Joint Model for Targeted Sentiment Analysis.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Beyond word2vec: Distance-graph Tensor Factorization for Word and Document Embeddings.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Hierarchical Multi-label Text Classification: An Attention-based Recurrent Network Approach.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
A Semantics Aware Random Forest for Text Classification.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Federated Topic Modeling.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Multi-Turn Response Selection in Retrieval-Based Chatbots with Iterated Attentive Convolution Matching Network.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Sentiment Lexicon Enhanced Neural Sentiment Classification.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
ResumeGAN: An Optimized Deep Representation Learning Framework for Talent-Job Fit via Adversarial Learning.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Regularizing Deep Neural Networks by Ensemble-based Low-Level Sample-Variances Method.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Attention-Residual Network with CNN for Rumor Detection.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Imbalance Rectification in Deep Logistic Regression for Multi-Label Image Classification Using Random Noise Samples.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
CamDrop: A New Explanation of Dropout and A Guided Regularization Method for Deep Neural Networks.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Dynamic Collaborative Recurrent Learning.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
AutoInt: Automatic Feature Interaction Learning via Self-Attentive Neural Networks.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Automatic Construction of Multi-layer Perceptron Network from Streaming Examples.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Robust Embedded Deep K-means Clustering.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Discovering Interesting Cycles in Directed Graphs.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
FLEET: Butterfly Estimation from a Bipartite Graph Stream.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Selecting the Optimal Groups: Efficiently Computing Skyline k-Cliques.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Balance in Signed Bipartite Networks.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Adaptive Algorithms for Estimating Betweenness and,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
-path Centralities.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Interactive Variance Attention based Online Spoiler Detection for Time-Sync Comments.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Detecting Malicious Accounts in Online Developer Communities Using Deep Learning.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Exploring Multi-Objective Exercise Recommendations in Online Education Systems.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Into the Battlefield: Quantifying and Modeling Intra-community Conflicts in Online Discussion.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Offline and Online Satisfaction Prediction in Open-Domain Conversational Systems.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Privacy-Preserving Tensor Factorization for Collaborative Health Data Analysis.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Achieve Privacy-Preserving Truth Discovery in Crowdsensing Systems.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Privacy-preserving Crowd-guided AI Decision-making in Ethical Dilemmas.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Privacy Preserving Approximate K-means Clustering.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Practical Access Pattern Privacy by Combining PIR and Oblivious Shuffle.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
A Hybrid Retrieval-Generation Neural Conversation Model.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
A Latent-Constrained Variational Neural Dialogue Model for Information-Rich Responses.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Legal Summarization for Multi-role Debate Dialogue via Controversy Focus Mining and Multi-task Learning.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
ConCET: Entity-Aware Topic Classification for Open-Domain Conversational Agents.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
An Interactive Mechanism to Improve Question Answering Systems via Feedback.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Attentive History Selection for Conversational Question Answering.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Emotion-aware Chat Machine: Automatic Emotional Response Generation for Human-like Emotional Interaction.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Commonsense Properties from Query Logs and Question Answering Forums.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Adapting Visual Question Answering Models for Enhancing Multimodal Community Q&A Platforms.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Message Passing for Complex Question Answering over Knowledge Graphs.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
BERT4Rec: Sequential Recommendation with Bidirectional Encoder Representations from Transformer.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Adaptive Feature Sampling for Recommendation with Missing Content Feature Values.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
A Dynamic Co-attention Network for Session-based Recommendation.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Attributed Multi-Relational Attention Network for Fact-checking URL Recommendation.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
A Hierarchical Self-Attentive Model for Recommending User-Generated Item Lists.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
HAES: A New Hybrid Approach for Movie Recommendation with Elastic Serendipity.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
DBRec: Dual-Bridging Recommendation via Discovering Latent Groups.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Candidate Generation with Binary Codes for Large-Scale Top-N Recommendation.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
DTCDR: A Framework for Dual-Target Cross-Domain Recommendation.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Recommender System Using Sequential and Global Preference via Attention Mechanism and Topic Modeling.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
A Spatio-temporal Recommender System for On-demand Cinemas.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Semi-Supervised Learning for Cross-Domain Recommendation to Cold-Start Users.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Leveraging Ratings and Reviews with Gating Mechanism for Recommendation.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
"Instagrammers, Fashionistas, and Me: Recurrent Fashion Recommendation with Implicit Visual Influence.",2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
What Can History Tell Us?,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Context-Aware Ranking by Constructing a Virtual Environment for Reinforcement Learning.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
A Multi-Scale Temporal Feature Aggregation Convolutional Neural Network for Portfolio Management.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Order-free Medicine Combination Prediction with Graph Convolutional Reinforcement Learning.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Reinforcement Learning with Sequential Information Clustering in Real-Time Bidding.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
Generative Question Refinement with Deep Reinforcement Learning in Retrieval-based QA System.,2019,CIKM,INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT
