title,year,conf,conf_long
"Deep-speare: A joint neural model of poetic language, meter and rhyme",2018,ACL,the Association for Computational Linguistics
Sentence-State LSTM for Text Representation,2018,ACL,the Association for Computational Linguistics
Multi-Turn Response Selection for Chatbots with Deep Attention Matching Network,2018,ACL,the Association for Computational Linguistics
Interpretable and Compositional Relation Learning by Joint Training with an Autoencoder,2018,ACL,the Association for Computational Linguistics
Constituency Parsing with a Self-Attentive Encoder,2018,ACL,the Association for Computational Linguistics
Think Visually: Question Answering through Virtual Imagery,2018,ACL,the Association for Computational Linguistics
Towards Robust Neural Machine Translation,2018,ACL,the Association for Computational Linguistics
Distilling Knowledge for Search-based Structured Prediction,2018,ACL,the Association for Computational Linguistics
Fast Abstractive Summarization with Reinforce-Selected Sentence Rewriting,2018,ACL,the Association for Computational Linguistics
Accurate SHRG-Based Semantic Parsing,2018,ACL,the Association for Computational Linguistics
Triangular Architecture for Rare Language Translation,2018,ACL,the Association for Computational Linguistics
Word Embedding and WordNet Based Metaphor Identification and Interpretation,2018,ACL,the Association for Computational Linguistics
Coherence Modeling of Asynchronous Conversations: A Neural Entity Grid Approach,2018,ACL,the Association for Computational Linguistics
Stock Movement Prediction from Tweets and Historical Prices,2018,ACL,the Association for Computational Linguistics
The Best of Both Worlds: Combining Recent Advances in Neural Machine Translation,2018,ACL,the Association for Computational Linguistics
Neural Document Summarization by Jointly Learning to Score and Select Sentences,2018,ACL,the Association for Computational Linguistics
Probabilistic FastText for Multi-Sense Word Embeddings,2018,ACL,the Association for Computational Linguistics
Ultra-Fine Entity Typing,2018,ACL,the Association for Computational Linguistics
Incorporating Chinese Characters of Words for Lexical Sememe Prediction,2018,ACL,the Association for Computational Linguistics
Eyes are the Windows to the Soul: Predicting the Rating of Text Quality Using Gaze Behaviour,2018,ACL,the Association for Computational Linguistics
Neural Adversarial Training for Semi-supervised Japanese Predicate-argument Structure Analysis,2018,ACL,the Association for Computational Linguistics
Multi-Passage Machine Reading Comprehension with Cross-Passage Answer Verification,2018,ACL,the Association for Computational Linguistics
Higher-order Relation Schema Induction using Tensor Factorization with Back-off and Aggregation,2018,ACL,the Association for Computational Linguistics
Supervised Treebank Conversion: Data and Approaches,2018,ACL,the Association for Computational Linguistics
Context-Aware Neural Model for Temporal Information Extraction,2018,ACL,the Association for Computational Linguistics
Style Transfer Through Back-Translation,2018,ACL,the Association for Computational Linguistics
Prefix Lexicalization of Synchronous CFGs using Synchronous TAG,2018,ACL,the Association for Computational Linguistics
Zero-shot Learning of Classifiers from Natural Language Quantification,2018,ACL,the Association for Computational Linguistics
No Metrics Are Perfect: Adversarial Reward Learning for Visual Storytelling,2018,ACL,the Association for Computational Linguistics
Learning How to Actively Learn: A Deep Imitation Learning Approach,2018,ACL,the Association for Computational Linguistics
Multimodal Language Analysis in the Wild: CMU-MOSEI Dataset and Interpretable Dynamic Fusion Graph,2018,ACL,the Association for Computational Linguistics
Discourse Coherence: Concurrent Explicit and Implicit Relations,2018,ACL,the Association for Computational Linguistics
Evaluating neural network explanation methods using hybrid documents and morphosyntactic agreement,2018,ACL,the Association for Computational Linguistics
Learning to Generate Move-by-Move Commentary for Chess Games from Large-Scale Social Forum Data,2018,ACL,the Association for Computational Linguistics
Soft Layer-Specific Multi-Task Summarization with Entailment and Question Generation,2018,ACL,the Association for Computational Linguistics
A robust self-learning method for fully unsupervised cross-lingual mappings of word embeddings,2018,ACL,the Association for Computational Linguistics
A Framework for Representing Language Acquisition in a Population Setting,2018,ACL,the Association for Computational Linguistics
Hierarchical Neural Story Generation,2018,ACL,the Association for Computational Linguistics
Automatic Metric Validation for Grammatical Error Correction,2018,ACL,the Association for Computational Linguistics
Multi-Relational Question Answering from Narratives: Machine Reading and Reasoning in Simulated Worlds,2018,ACL,the Association for Computational Linguistics
LinkNBed: Multi-Graph Representation Learning with Entity Linkage,2018,ACL,the Association for Computational Linguistics
Adversarial Contrastive Estimation,2018,ACL,the Association for Computational Linguistics
Learning to Ask Questions in Open-domain Conversational Systems with Typed Decoders,2018,ACL,the Association for Computational Linguistics
Are BLEU and Meaning Representation in Opposition?,2018,ACL,the Association for Computational Linguistics
Hierarchical Losses and New Resources for Fine-grained Entity Typing and Linking,2018,ACL,the Association for Computational Linguistics
Robust Distant Supervision Relation Extraction via Deep Reinforcement Learning,2018,ACL,the Association for Computational Linguistics
"Constraining MGbank: Agreement, L-Selection and Supertagging in Minimalist Grammars",2018,ACL,the Association for Computational Linguistics
Confidence Modeling for Neural Semantic Parsing,2018,ACL,the Association for Computational Linguistics
Give Me More Feedback: Annotating Argument Persuasiveness and Related Attributes in Student Essays,2018,ACL,the Association for Computational Linguistics
Tailored Sequence to Sequence Models to Different Conversation Scenarios,2018,ACL,the Association for Computational Linguistics
Efficient and Robust Question Answering from Minimal Context over Documents,2018,ACL,the Association for Computational Linguistics
Document Similarity for Texts of Varying Lengths via Hidden Topics,2018,ACL,the Association for Computational Linguistics
Sequence-to-Action: End-to-End Semantic Graph Generation for Semantic Parsing,2018,ACL,the Association for Computational Linguistics
Adaptive Scaling for Sparse Detection in Information Extraction,2018,ACL,the Association for Computational Linguistics
A Deep Relevance Model for Zero-Shot Document Filtering,2018,ACL,the Association for Computational Linguistics
Neural Sparse Topical Coding,2018,ACL,the Association for Computational Linguistics
Object-oriented Neural Programming (OONP) for Document Understanding,2018,ACL,the Association for Computational Linguistics
Towards Understanding the Geometry of Knowledge Graph Embeddings,2018,ACL,the Association for Computational Linguistics
Semi-supervised User Geolocation via Graph Convolutional Networks,2018,ACL,the Association for Computational Linguistics
hyperdoc2vec: Distributed Representations of Hypertext Documents,2018,ACL,the Association for Computational Linguistics
Coarse-to-Fine Decoding for Neural Semantic Parsing,2018,ACL,the Association for Computational Linguistics
Efficient Online Scalar Annotation with Bounded Support,2018,ACL,the Association for Computational Linguistics
Conversations Gone Awry: Detecting Early Signs of Conversational Failure,2018,ACL,the Association for Computational Linguistics
Unsupervised Neural Machine Translation with Weight Sharing,2018,ACL,the Association for Computational Linguistics
Modeling and Prediction of Online Product Review Helpfulness: A Survey,2018,ACL,the Association for Computational Linguistics
Pre- and In-Parsing Models for Neural Empty Category Detection,2018,ACL,the Association for Computational Linguistics
Unpaired Sentiment-to-Sentiment Translation: A Cycled Reinforcement Learning Approach,2018,ACL,the Association for Computational Linguistics
"Syntax for Semantic Role Labeling, To Be, Or Not To Be",2018,ACL,the Association for Computational Linguistics
Stack-Pointer Networks for Dependency Parsing,2018,ACL,the Association for Computational Linguistics
Simple and Effective Multi-Paragraph Reading Comprehension,2018,ACL,the Association for Computational Linguistics
Mining Cross-Cultural Differences and Similarities in Social Media,2018,ACL,the Association for Computational Linguistics
From Credit Assignment to Entropy Regularization: Two New Algorithms for Neural Sequence Prediction,2018,ACL,the Association for Computational Linguistics
Temporal Event Knowledge Acquisition via Identifying Narratives,2018,ACL,the Association for Computational Linguistics
Simple and Effective Text Simplification Using Semantic and Neural Methods,2018,ACL,the Association for Computational Linguistics
ParaNMT-50M: Pushing the Limits of Paraphrastic Sentence Embeddings with Millions of Machine Translations,2018,ACL,the Association for Computational Linguistics
Neural Argument Generation Augmented with Externally Retrieved Evidence,2018,ACL,the Association for Computational Linguistics
Target-Sensitive Memory Networks for Aspect Sentiment Classification,2018,ACL,the Association for Computational Linguistics
Discovering Implicit Knowledge with Unary Relations,2018,ACL,the Association for Computational Linguistics
Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms,2018,ACL,the Association for Computational Linguistics
Token-level and sequence-level loss smoothing for RNN language models,2018,ACL,the Association for Computational Linguistics
Joint Training of Candidate Extraction and Answer Selection for Reading Comprehension,2018,ACL,the Association for Computational Linguistics
Generating Fine-Grained Open Vocabulary Entity Type Descriptions,2018,ACL,the Association for Computational Linguistics
Semantically Equivalent Adversarial Rules for Debugging NLP models,2018,ACL,the Association for Computational Linguistics
Joint Reasoning for Temporal and Causal Relations,2018,ACL,the Association for Computational Linguistics
Denoising Distantly Supervised Open-Domain Question Answering,2018,ACL,the Association for Computational Linguistics
Composing Finite State Transducers on GPUs,2018,ACL,the Association for Computational Linguistics
Subword Regularization: Improving Neural Network Translation Models with Multiple Subword Candidates,2018,ACL,the Association for Computational Linguistics
A Neural Approach to Pun Generation,2018,ACL,the Association for Computational Linguistics
Unsupervised Abstractive Meeting Summarization with Multi-Sentence Compression and Budgeted Submodular Maximization,2018,ACL,the Association for Computational Linguistics
Textual Deconvolution Saliency (TDS) : a deep tool box for linguistic analysis,2018,ACL,the Association for Computational Linguistics
Searching for the X-Factor: Exploring Corpus Subjectivity for Word Embeddings,2018,ACL,the Association for Computational Linguistics
Attacking Visual Language Grounding with Adversarial Examples: A Case Study on Neural Image Captioning,2018,ACL,the Association for Computational Linguistics
Which Melbourne? Augmenting Geocoding with Maps,2018,ACL,the Association for Computational Linguistics
Transformation Networks for Target-Oriented Sentiment Classification,2018,ACL,the Association for Computational Linguistics
Knowledgeable Reader: Enhancing Cloze-Style Reading Comprehension with External Commonsense Knowledge,2018,ACL,the Association for Computational Linguistics
Learning to Control the Specificity in Neural Response Generation,2018,ACL,the Association for Computational Linguistics
A Multi-lingual Multi-task Architecture for Low-resource Sequence Labeling,2018,ACL,the Association for Computational Linguistics
AMR dependency parsing with a typed semantic algebra,2018,ACL,the Association for Computational Linguistics
Bilingual Sentiment Embeddings: Joint Projection of Sentiment Across Languages,2018,ACL,the Association for Computational Linguistics
Learning to Write with Cooperative Discriminators,2018,ACL,the Association for Computational Linguistics
Guess Me if You Can: Acronym Disambiguation for Enterprises,2018,ACL,the Association for Computational Linguistics
A Neural Architecture for Automated ICD Coding,2018,ACL,the Association for Computational Linguistics
Cold-Start Aware User and Product Attention for Sentiment Classification,2018,ACL,the Association for Computational Linguistics
Extracting Relational Facts by an End-to-End Neural Model with Copy Mechanism,2018,ACL,the Association for Computational Linguistics
Unsupervised Learning of Distributional Relation Vectors,2018,ACL,the Association for Computational Linguistics
MojiTalk: Generating Emotional Responses at Scale,2018,ACL,the Association for Computational Linguistics
Two Methods for Domain Adaptation of Bilingual Tasks: Delightfully Simple and Broadly Applicable,2018,ACL,the Association for Computational Linguistics
A Multi-Axis Annotation Scheme for Event Temporal Relations,2018,ACL,the Association for Computational Linguistics
Nugget Proposal Networks for Chinese Event Detection,2018,ACL,the Association for Computational Linguistics
End-to-End Reinforcement Learning for Automatic Taxonomy Induction,2018,ACL,the Association for Computational Linguistics
Unsupervised Discrete Sentence Representation Learning for Interpretable Neural Dialog Generation,2018,ACL,the Association for Computational Linguistics
Twitter Universal Dependency Parsing for African-American and Mainstream American English,2018,ACL,the Association for Computational Linguistics
Not that much power: Linguistic alignment is influenced more by low-level linguistic features rather than social power,2018,ACL,the Association for Computational Linguistics
Weakly Supervised Semantic Parsing with Abstract Examples,2018,ACL,the Association for Computational Linguistics
Multi-Granularity Hierarchical Attention Fusion Networks for Reading Comprehension and Question Answering,2018,ACL,the Association for Computational Linguistics
Context-Aware Neural Machine Translation Learns Anaphora Resolution,2018,ACL,the Association for Computational Linguistics
Multi-Input Attention for Unsupervised OCR Correction,2018,ACL,the Association for Computational Linguistics
Forest-Based Neural Machine Translation,2018,ACL,the Association for Computational Linguistics
Domain Adaptation with Adversarial Training and Graph Embeddings,2018,ACL,the Association for Computational Linguistics
SemAxis: A Lightweight Framework to Characterize Domain-Specific Word Semantics Beyond Sentiment,2018,ACL,the Association for Computational Linguistics
Generating Informative Responses with Controlled Sentence Function,2018,ACL,the Association for Computational Linguistics
Training Classifiers with Natural Language Explanations,2018,ACL,the Association for Computational Linguistics
Did the Model Understand the Question?,2018,ACL,the Association for Computational Linguistics
StructVAE: Tree-structured Latent Variable Models for Semi-supervised Semantic Parsing,2018,ACL,the Association for Computational Linguistics
On the Automatic Generation of Medical Imaging Reports,2018,ACL,the Association for Computational Linguistics
Character-Level Models versus Morphology in Semantic Role Labeling,2018,ACL,the Association for Computational Linguistics
Embedding Learning Through Multilingual Concept Induction,2018,ACL,the Association for Computational Linguistics
TDNN: A Two-stage Deep Neural Network for Prompt-independent Automated Essay Scoring,2018,ACL,the Association for Computational Linguistics
AMR Parsing as Graph Prediction with Latent Alignment,2018,ACL,the Association for Computational Linguistics
Mem2Seq: Effectively Incorporating Knowledge Bases into End-to-End Task-Oriented Dialog Systems,2018,ACL,the Association for Computational Linguistics
Neural Natural Language Inference Models Enhanced with External Knowledge,2018,ACL,the Association for Computational Linguistics
Document Context Neural Machine Translation with Memory Networks,2018,ACL,the Association for Computational Linguistics
Learning to Ask Good Questions: Ranking Clarification Questions using Neural Expected Value of Perfect Information,2018,ACL,the Association for Computational Linguistics
DialSQL: Dialogue Based Structured Query Generation,2018,ACL,the Association for Computational Linguistics
Discourse Marker Augmented Network with Reinforcement Learning for Natural Language Inference,2018,ACL,the Association for Computational Linguistics
Global-Locally Self-Attentive Encoder for Dialogue State Tracking,2018,ACL,the Association for Computational Linguistics
Disconnected Recurrent Neural Networks for Text Categorization,2018,ACL,the Association for Computational Linguistics
How Much Attention Do You Need? A Granular Analysis of Neural Machine Translation Architectures,2018,ACL,the Association for Computational Linguistics
Modeling Naive Psychology of Characters in Simple Commonsense Stories,2018,ACL,the Association for Computational Linguistics
Zero-Shot Transfer Learning for Event Extraction,2018,ACL,the Association for Computational Linguistics
Semantic Parsing with Syntax- and Table-Aware SQL Generation,2018,ACL,the Association for Computational Linguistics
Situated Mapping of Sequential Instructions to Actions with Single-step Reward Observation,2018,ACL,the Association for Computational Linguistics
Joint Embedding of Words and Labels for Text Classification,2018,ACL,the Association for Computational Linguistics
DuoRC: Towards Complex Language Understanding with Paraphrased Reading Comprehension,2018,ACL,the Association for Computational Linguistics
Self-regulation: Employing a Generative Adversarial Network to Improve Event Detection,2018,ACL,the Association for Computational Linguistics
Paraphrase to Explicate: Revealing Implicit Noun-Compound Relations,2018,ACL,the Association for Computational Linguistics
Batch IS NOT Heavy: Learning Word Representations From All Samples,2018,ACL,the Association for Computational Linguistics
"Bridging CNNs, RNNs, and Weighted Finite-State Machines",2018,ACL,the Association for Computational Linguistics
Large-Scale QA-SRL Parsing,2018,ACL,the Association for Computational Linguistics
Accelerating Neural Transformer via an Average Attention Network,2018,ACL,the Association for Computational Linguistics
Marrying Up Regular Expressions with Neural Networks: A Case Study for Spoken Language Understanding,2018,ACL,the Association for Computational Linguistics
Stochastic Answer Networks for Machine Reading Comprehension,2018,ACL,the Association for Computational Linguistics
Recursive Neural Structural Correspondence Network for Cross-domain Aspect and Opinion Co-Extraction,2018,ACL,the Association for Computational Linguistics
"Obtaining Reliable Human Ratings of Valence, Arousal, and Dominance for 20,000 English Words",2018,ACL,the Association for Computational Linguistics
Using Intermediate Representations to Solve Math Word Problems,2018,ACL,the Association for Computational Linguistics
A Distributional and Orthographic Aggregation Model for English Derivational Morphology,2018,ACL,the Association for Computational Linguistics
Explicit Retrofitting of Distributional Word Vectors,2018,ACL,the Association for Computational Linguistics
Multimodal Affective Analysis Using Hierarchical Attention Strategy with Word-Level Alignment,2018,ACL,the Association for Computational Linguistics
A La Carte Embedding: Cheap but Effective Induction of Semantic Feature Vectors,2018,ACL,the Association for Computational Linguistics
Morphosyntactic Tagging with a Meta-BiLSTM Model over Context Sensitive Token Encodings,2018,ACL,the Association for Computational Linguistics
"Sharp Nearby, Fuzzy Far Away: How Neural Language Models Use Context",2018,ACL,the Association for Computational Linguistics
Global Transition-based Non-projective Dependency Parsing,2018,ACL,the Association for Computational Linguistics
Harvesting Paragraph-level Question-Answer Pairs from Wikipedia,2018,ACL,the Association for Computational Linguistics
Entity-Duet Neural Ranking: Understanding the Role of Knowledge Graph Semantics in Neural Information Retrieval,2018,ACL,the Association for Computational Linguistics
Learning Prototypical Goal Activities for Locations,2018,ACL,the Association for Computational Linguistics
Let's do it ``again'': A First Computational Approach to Detecting Adverbial Presupposition Triggers,2018,ACL,the Association for Computational Linguistics
The price of debiasing automatic metrics in natural language evalaution,2018,ACL,the Association for Computational Linguistics
Inherent Biases in Reference-based Evaluation for Grammatical Error Correction,2018,ACL,the Association for Computational Linguistics
Learning Domain-Sensitive and Sentiment-Aware Word Embeddings,2018,ACL,the Association for Computational Linguistics
Document Modeling with External Attention for Sentence Extraction,2018,ACL,the Association for Computational Linguistics
Efficient Large-Scale Neural Domain Classification with Personalized Attention,2018,ACL,the Association for Computational Linguistics
"TutorialBank: A Manually-Collected Corpus for Prerequisite Chains, Survey Extraction and Resource Recommendation",2018,ACL,the Association for Computational Linguistics
Improving Knowledge Graph Embedding Using Simple Constraints,2018,ACL,the Association for Computational Linguistics
An End-to-end Approach for Handling Unknown Slot Values in Dialogue State Tracking,2018,ACL,the Association for Computational Linguistics
Finding syntax in human encephalography with beam search,2018,ACL,the Association for Computational Linguistics
GTR-LSTM: A Triple Encoder for Sentence Generation from RDF Data,2018,ACL,the Association for Computational Linguistics
Bridging Languages through Images with Deep Partial Canonical Correlation Analysis,2018,ACL,the Association for Computational Linguistics
Learning Translations via Images with a Massively Multilingual Image Dataset,2018,ACL,the Association for Computational Linguistics
"A Corpus with Multi-Level Annotations of Patients, Interventions and Outcomes to Support Language Processing for Medical Literature",2018,ACL,the Association for Computational Linguistics
Improving a Neural Semantic Parser by Counterfactual Learning from Human Bandit Feedback,2018,ACL,the Association for Computational Linguistics
Multimodal Named Entity Disambiguation for Noisy Social Media Posts,2018,ACL,the Association for Computational Linguistics
Multitask Parsing Across Semantic Representations,2018,ACL,the Association for Computational Linguistics
DSGAN: Generative Adversarial Training for Distant Supervision Relation Extraction,2018,ACL,the Association for Computational Linguistics
Reasoning with Sarcasm by Reading In-Between,2018,ACL,the Association for Computational Linguistics
Classification of Moral Foundations in Microblog Political Discourse,2018,ACL,the Association for Computational Linguistics
Taylor's law for Human Linguistic Sequences,2018,ACL,the Association for Computational Linguistics
Comprehensive Supersense Disambiguation of English Prepositions and Possessives,2018,ACL,the Association for Computational Linguistics
Isomorphic Transfer of Syntactic Structures in Cross-Lingual NLP,2018,ACL,the Association for Computational Linguistics
"Conceptual Captions: A Cleaned, Hypernymed, Image Alt-text Dataset For Automatic Image Captioning",2018,ACL,the Association for Computational Linguistics
Neural Coreference Resolution with Deep Biaffine Attention by Joint Mention Detection and Mention Clustering,2018,ACL,the Association for Computational Linguistics
Automatic Estimation of Simultaneous Interpreter Performance,2018,ACL,the Association for Computational Linguistics
Analogical Reasoning on Chinese Morphological and Semantic Relations,2018,ACL,the Association for Computational Linguistics
Sense-Aware Neural Models for Pun Location in Texts,2018,ACL,the Association for Computational Linguistics
Automatic Article Commenting: the Task and Dataset,2018,ACL,the Association for Computational Linguistics
Modeling Sentiment Association in Discourse for Humor Recognition,2018,ACL,the Association for Computational Linguistics
Scoring Lexical Entailment with a Supervised Directional Similarity Network,2018,ACL,the Association for Computational Linguistics
Split and Rephrase: Better Evaluation and Stronger Baselines,2018,ACL,the Association for Computational Linguistics
Towards Robust and Privacy-preserving Text Representations,2018,ACL,the Association for Computational Linguistics
A Co-Matching Model for Multi-choice Reading Comprehension,2018,ACL,the Association for Computational Linguistics
Fighting Offensive Language on Social Media with Unsupervised Text Style Transfer,2018,ACL,the Association for Computational Linguistics
Bleaching Text: Abstract Features for Cross-lingual Gender Prediction,2018,ACL,the Association for Computational Linguistics
Linear-time Constituency Parsing with RNNs and Dynamic Programming,2018,ACL,the Association for Computational Linguistics
Improving Beam Search by Removing Monotonic Constraint for Neural Machine Translation,2018,ACL,the Association for Computational Linguistics
Using pseudo-senses for improving the extraction of synonyms from word embeddings,2018,ACL,the Association for Computational Linguistics
A Language Model based Evaluator for Sentence Compression,2018,ACL,the Association for Computational Linguistics
Learning Thematic Similarity Metric from Article Sections Using Triplet Networks,2018,ACL,the Association for Computational Linguistics
A Rank-Based Similarity Metric for Word Embeddings,2018,ACL,the Association for Computational Linguistics
Modeling discourse cohesion for discourse parsing via memory network,2018,ACL,the Association for Computational Linguistics
Type-Sensitive Knowledge Base Inference Without Explicit Type Supervision,2018,ACL,the Association for Computational Linguistics
Do Neural Network Cross-Modal Mappings Really Bridge Modalities?,2018,ACL,the Association for Computational Linguistics
Large-Scale Multi-Domain Belief Tracking with Knowledge Sharing,2018,ACL,the Association for Computational Linguistics
Disambiguating False-Alarm Hashtag Usages in Tweets for Irony Detection,2018,ACL,the Association for Computational Linguistics
Simplified Abugidas,2018,ACL,the Association for Computational Linguistics
"Investigating Audio, Video, and Text Fusion Methods for End-to-End Automatic Personality Prediction",2018,ACL,the Association for Computational Linguistics
Transfer Learning for Context-Aware Question Matching in Information-seeking Conversations in E-commerce,2018,ACL,the Association for Computational Linguistics
Polyglot Semantic Role Labeling,2018,ACL,the Association for Computational Linguistics
Obligation and Prohibition Extraction Using Hierarchical RNNs,2018,ACL,the Association for Computational Linguistics
Automatic Extraction of Commonsense LocatedNear Knowledge,2018,ACL,the Association for Computational Linguistics
Some of Them Can be Guessed! Exploring the Effect of Linguistic Context in Predicting Quantifiers,2018,ACL,the Association for Computational Linguistics
Policy Gradient as a Proxy for Dynamic Oracles in Constituency Parsing,2018,ACL,the Association for Computational Linguistics
Characterizing Departures from Linearity in Word Translation,2018,ACL,the Association for Computational Linguistics
Simpler but More Accurate Semantic Dependency Parsing,2018,ACL,the Association for Computational Linguistics
