title,year,conf,conf_long
Static Automatic Batching In TensorFlow,2019,ICML,International Conference on Machine Learning
Improving Neural Network Quantization without Retraining using Outlier Channel Splitting,2019,ICML,International Conference on Machine Learning
Memory-Optimal Direct Convolutions for Maximizing Classification Accuracy in Embedded Applications,2019,ICML,International Conference on Machine Learning
DL2: Training and Querying Neural Networks with Logic,2019,ICML,International Conference on Machine Learning
PA-GD: On the Convergence of Perturbed Alternating Gradient Descent to Second-Order Stationary Points for Structured Nonconvex Optimization,2019,ICML,International Conference on Machine Learning
Improved Zeroth-Order Variance Reduced Algorithms and Analysis for Nonconvex Optimization,2019,ICML,International Conference on Machine Learning
Faster Stochastic Alternating Direction Method of Multipliers for Nonconvex Optimization,2019,ICML,International Conference on Machine Learning
Lower Bounds for Smooth Nonconvex Finite-Sum Optimization,2019,ICML,International Conference on Machine Learning
Nonconvex Variance Reduced Optimization with Arbitrary Sampling,2019,ICML,International Conference on Machine Learning
Error Feedback Fixes SignSGD and other Gradient Compression Schemes,2019,ICML,International Conference on Machine Learning
A Composite Randomized Incremental Gradient Method,2019,ICML,International Conference on Machine Learning
Optimal Continuous DR-Submodular Maximization and Applications to Provable Mean Field Inference,2019,ICML,International Conference on Machine Learning
Multiplicative Weights Updates as a distributed constrained optimization algorithm: Convergence to second-order stationary points almost always,2019,ICML,International Conference on Machine Learning
Katalyst: Boosting Convex Katayusha for  Non-Convex Problems with a  Large Condition Number,2019,ICML,International Conference on Machine Learning
Safe Policy Improvement with Baseline Bootstrapping,2019,ICML,International Conference on Machine Learning
Distributional Reinforcement Learning for Efficient Exploration,2019,ICML,International Conference on Machine Learning
Optimistic Policy Optimization via Multiple Importance Sampling,2019,ICML,International Conference on Machine Learning
Neural Logic Reinforcement Learning,2019,ICML,International Conference on Machine Learning
Learning to Collaborate in Markov Decision Processes,2019,ICML,International Conference on Machine Learning
Predictor-Corrector Policy Optimization,2019,ICML,International Conference on Machine Learning
Learning a Prior over Intent via Meta-Inverse Reinforcement Learning,2019,ICML,International Conference on Machine Learning
DeepMDP: Learning Continuous Latent Space Models for Representation Learning,2019,ICML,International Conference on Machine Learning
Importance Sampling Policy Evaluation with an Estimated Behavior Policy,2019,ICML,International Conference on Machine Learning
Learning from a Learner,2019,ICML,International Conference on Machine Learning
Separable value functions across time-scales,2019,ICML,International Conference on Machine Learning
Learning Action Representations for Reinforcement Learning,2019,ICML,International Conference on Machine Learning
Bayesian Counterfactual Risk Minimization,2019,ICML,International Conference on Machine Learning
Per-Decision Option Discounting,2019,ICML,International Conference on Machine Learning
Tighter Problem-Dependent Regret Bounds in Reinforcement Learning without Domain Knowledge using Value Function Bounds,2019,ICML,International Conference on Machine Learning
A Theory of Regularized Markov Decision Processes,2019,ICML,International Conference on Machine Learning
Discovering Options for Exploration by Minimizing Cover Time,2019,ICML,International Conference on Machine Learning
Policy Certificates: Towards Accountable Reinforcement Learning,2019,ICML,International Conference on Machine Learning
The Value Function Polytope in Reinforcement Learning,2019,ICML,International Conference on Machine Learning
Data Shapley:  Equitable Valuation of Data for Machine Learning,2019,ICML,International Conference on Machine Learning
Feature Grouping as a Stochastic Regularizer for High-Dimensional Structured Data,2019,ICML,International Conference on Machine Learning
Metric-Optimized Example Weights,2019,ICML,International Conference on Machine Learning
Improving Model Selection by Employing the Test Data,2019,ICML,International Conference on Machine Learning
Topological Data Analysis of Decision Boundaries with Application to Model Selection,2019,ICML,International Conference on Machine Learning
Contextual Memory Trees,2019,ICML,International Conference on Machine Learning
Sparse Extreme Multi-label Learning with Oracle Property,2019,ICML,International Conference on Machine Learning
Shape Constraints for Set Functions,2019,ICML,International Conference on Machine Learning
On The Power of Curriculum Learning in Training Deep Networks,2019,ICML,International Conference on Machine Learning
Voronoi Boundary Classification: A High-Dimensional Geometric Approach via Weighted Monte Carlo Integration,2019,ICML,International Conference on Machine Learning
Robust Decision Trees Against Adversarial Examples,2019,ICML,International Conference on Machine Learning
Automatic Classifiers as Scientific Instruments: One Step Further Away from Ground-Truth,2019,ICML,International Conference on Machine Learning
"Look Ma, No Latent Variables: Accurate Cutset Networks via Compilation",2019,ICML,International Conference on Machine Learning
Optimal Transport for structured data with application on graphs,2019,ICML,International Conference on Machine Learning
Learning Optimal Linear Regularizers,2019,ICML,International Conference on Machine Learning
On Symmetric Losses for Learning from Corrupted Labels,2019,ICML,International Conference on Machine Learning
AUCµ: A Performance Metric for Multi-Class Machine Learning Models,2019,ICML,International Conference on Machine Learning
Regularization in directable environments with application to Tetris,2019,ICML,International Conference on Machine Learning
Improved Dynamic Graph Learning through Fault-Tolerant Sparsification,2019,ICML,International Conference on Machine Learning
Heterogeneous Model Reuse via Optimizing Multiparty Multiclass Margin,2019,ICML,International Conference on Machine Learning
Rethinking Lossy Compression: The Rate-Distortion-Perception Tradeoff,2019,ICML,International Conference on Machine Learning
Collaborative Channel Pruning for Deep Networks,2019,ICML,International Conference on Machine Learning
"Same, Same But Different: Recovering Neural Network Quantization Error Through Weight Factorization",2019,ICML,International Conference on Machine Learning
GDPP: Learning Diverse Generations using Determinantal Point Processes,2019,ICML,International Conference on Machine Learning
Co-Representation Network for Generalized Zero-Shot Learning,2019,ICML,International Conference on Machine Learning
GEOMetrics: Exploiting Geometric Structure for Graph-Encoded Objects,2019,ICML,International Conference on Machine Learning
EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks,2019,ICML,International Conference on Machine Learning
Geometry Aware Convolutional Filters for Omnidirectional Images Representation,2019,ICML,International Conference on Machine Learning
A Personalized Affective Memory Model for Improving Emotion Recognition,2019,ICML,International Conference on Machine Learning
Temporal Gaussian Mixture Layer for Videos,2019,ICML,International Conference on Machine Learning
Regret Circuits: Composability of Regret Minimizers,2019,ICML,International Conference on Machine Learning
Game Theoretic Optimization via Gradient-based Nikaido-Isoda Function,2019,ICML,International Conference on Machine Learning
Stable-Predictive Optimistic Counterfactual Regret Minimization,2019,ICML,International Conference on Machine Learning
When Samples Are Strategically Selected,2019,ICML,International Conference on Machine Learning
Statistical Foundations of Virtual Democracy,2019,ICML,International Conference on Machine Learning
Optimal Auctions through Deep Learning,2019,ICML,International Conference on Machine Learning
Learning to Clear the Market,2019,ICML,International Conference on Machine Learning
Learning to bid in revenue-maximizing auctions,2019,ICML,International Conference on Machine Learning
Open-ended learning in symmetric zero-sum games,2019,ICML,International Conference on Machine Learning
Deep Counterfactual Regret Minimization,2019,ICML,International Conference on Machine Learning
Generalized Approximate Survey Propagation for High-Dimensional Estimation,2019,ICML,International Conference on Machine Learning
Boosted Density Estimation Remastered,2019,ICML,International Conference on Machine Learning
Inference and Sampling of $K_{33}$-free Ising Models,2019,ICML,International Conference on Machine Learning
Random Matrix Improved Covariance Estimation for a Large Class of Metrics,2019,ICML,International Conference on Machine Learning
Dual Entangled Polynomial Code: Three-Dimensional Coding for Distributed Matrix Multiplication,2019,ICML,International Conference on Machine Learning
Neural Joint Source-Channel Coding,2019,ICML,International Conference on Machine Learning
Doubly-Competitive Distribution Estimation,2019,ICML,International Conference on Machine Learning
Homomorphic Sensing,2019,ICML,International Conference on Machine Learning
Phaseless PCA: Low-Rank Matrix Recovery from Column-wise Phaseless Measurements,2019,ICML,International Conference on Machine Learning
Rate Distortion For Model Compression:From Theory To Practice,2019,ICML,International Conference on Machine Learning
Formal Privacy for Functional Data with Gaussian Perturbations,2019,ICML,International Conference on Machine Learning
Graphical-model based estimation and inference for differential privacy,2019,ICML,International Conference on Machine Learning
White-box vs Black-box: Bayes Optimal Strategies for Membership Inference,2019,ICML,International Conference on Machine Learning
An Optimal Private Stochastic-MAB Algorithm based on Optimal Private Stopping Rule,2019,ICML,International Conference on Machine Learning
Sublinear Space Private Algorithms Under the Sliding Window Model,2019,ICML,International Conference on Machine Learning
Locally Private Bayesian Inference for Count Models,2019,ICML,International Conference on Machine Learning
Low Latency Privacy Preserving Inference,2019,ICML,International Conference on Machine Learning
Communication Complexity in Locally Private Distribution Estimation and Heavy Hitters,2019,ICML,International Conference on Machine Learning
Poission Subsampled R\'enyi Differential Privacy,2019,ICML,International Conference on Machine Learning
Benefits and Pitfalls of the Exponential Mechanism with Applications to Hilbert Spaces and Functional PCA,2019,ICML,International Conference on Machine Learning
Refined Complexity of PCA with Outliers,2019,ICML,International Conference on Machine Learning
On Efficient Optimal Transport: An Analysis of Greedy and Accelerated Mirror Descent Algorithms,2019,ICML,International Conference on Machine Learning
Passed & Spurious: Descent Algorithms and Local Minima in Spiked Matrix-Tensor Models,2019,ICML,International Conference on Machine Learning
Teaching a black-box learner,2019,ICML,International Conference on Machine Learning
PAC Learnability of Node Functions in Networked Dynamical Systems,2019,ICML,International Conference on Machine Learning
Online learning with kernel losses,2019,ICML,International Conference on Machine Learning
Nearest Neighbor and Kernel Survival Analysis: Nonasymptotic Error Bounds and Strong Consistency Rates,2019,ICML,International Conference on Machine Learning
Fast Rates for a kNN Classifier Robust to Unknown Asymmetric Label Noise,2019,ICML,International Conference on Machine Learning
Uniform Convergence Rate of the Kernel Density Estimator Adaptive to Intrinsic Volume Dimension,2019,ICML,International Conference on Machine Learning
Maximum Likelihood Estimation for  Learning Populations of Parameters,2019,ICML,International Conference on Machine Learning
Projection onto Minkowski Sums with Application to Constrained Learning,2019,ICML,International Conference on Machine Learning
Blended Conditonal Gradients,2019,ICML,International Conference on Machine Learning
Acceleration of SVRG and Katyusha X by Inexact Preconditioning,2019,ICML,International Conference on Machine Learning
Characterization of Convex Objective Functions and Optimal Expected Convergence Rates for SGD,2019,ICML,International Conference on Machine Learning
A Conditional-Gradient-Based Augmented Lagrangian Framework,2019,ICML,International Conference on Machine Learning
SGD: General Analysis and Improved Rates,2019,ICML,International Conference on Machine Learning
Curvature-Exploiting Acceleration of Elastic Net Computations,2019,ICML,International Conference on Machine Learning
Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,2019,ICML,International Conference on Machine Learning
Safe Grid Search with Optimal Complexity,2019,ICML,International Conference on Machine Learning
SAGA with Arbitrary Sampling,2019,ICML,International Conference on Machine Learning
Natural Analysts in Adaptive Data Analysis,2019,ICML,International Conference on Machine Learning
CapsAndRuns: An Improved Method for Approximately Optimal Algorithm Configuration,2019,ICML,International Conference on Machine Learning
Leveraging Low-Rank Relations Between Surrogate Tasks in Structured Prediction,2019,ICML,International Conference on Machine Learning
Training Well-Generalizing Classifiers for Fairness Metrics and Other Data-Dependent Constraints,2019,ICML,International Conference on Machine Learning
Optimality Implies Kernel Sum Classifiers are Statistically Efficient,2019,ICML,International Conference on Machine Learning
The Implicit Fairness Criterion of Unconstrained Learning,2019,ICML,International Conference on Machine Learning
Weak Detection of Signal in the Spiked Wigner Model,2019,ICML,International Conference on Machine Learning
Rademacher Complexity for Adversarially Robust Generalization,2019,ICML,International Conference on Machine Learning
Provably efficient RL with Rich Observations via Latent State Decoding,2019,ICML,International Conference on Machine Learning
Information-Theoretic Considerations in Batch Reinforcement Learning,2019,ICML,International Conference on Machine Learning
A Contrastive Divergence for Combining Variational Inference and MCMC,2019,ICML,International Conference on Machine Learning
Calibrated Approximate Bayesian Inference,2019,ICML,International Conference on Machine Learning
Moment-Based Variational Inference for Markov Jump Processes,2019,ICML,International Conference on Machine Learning
Understanding MCMC Dynamics as Flows on the Wasserstein Space,2019,ICML,International Conference on Machine Learning
LR-GLM: High-Dimensional Bayesian Inference Using Low-Rank Data Approximations,2019,ICML,International Conference on Machine Learning
Amortized Monte Carlo Integration,2019,ICML,International Conference on Machine Learning
Stein Point Markov Chain Monte Carlo,2019,ICML,International Conference on Machine Learning
Fast and Simple Natural-Gradient Variational Inference with Mixture of Exponential-family Approximations,2019,ICML,International Conference on Machine Learning
Particle Flow Bayes' Rule,2019,ICML,International Conference on Machine Learning
Correlated Variational Auto-Encoders,2019,ICML,International Conference on Machine Learning
Towards a Unified Analysis of Random Fourier Features,2019,ICML,International Conference on Machine Learning
Learning deep kernels for exponential family densities,2019,ICML,International Conference on Machine Learning
Bayesian Deconditional Kernel Mean Embeddings,2019,ICML,International Conference on Machine Learning
A Kernel Perspective for Regularizing Deep Neural Networks,2019,ICML,International Conference on Machine Learning
A Persistent Weisfeiler--Lehman Procedure for Graph Classification,2019,ICML,International Conference on Machine Learning
Rehashing Kernel Evaluation in High Dimensions,2019,ICML,International Conference on Machine Learning
Large-Scale Sparse Kernel Canonical Correlation Analysis,2019,ICML,International Conference on Machine Learning
A Kernel Theory of Modern Data Augmentation,2019,ICML,International Conference on Machine Learning
kernelPSI: a Post-Selection Inference Framework for Nonlinear Variable Selection,2019,ICML,International Conference on Machine Learning
Scalable Learning in Reproducing Kernel Krein Spaces,2019,ICML,International Conference on Machine Learning
Dirichlet Simplex Nest and Geometric Inference,2019,ICML,International Conference on Machine Learning
Bayesian leave-one-out cross-validation for large data,2019,ICML,International Conference on Machine Learning
Rao-Blackwellized Stochastic Gradients for Discrete Distributions,2019,ICML,International Conference on Machine Learning
Neurally-Guided Structure Inference,2019,ICML,International Conference on Machine Learning
Bayesian Joint Spike-and-Slab Graphical Lasso,2019,ICML,International Conference on Machine Learning
Rotation Invariant Householder Parameterization for Bayesian PCA,2019,ICML,International Conference on Machine Learning
A Framework for Bayesian Optimization in Embedded Subspaces,2019,ICML,International Conference on Machine Learning
Convolutional Poisson Gamma Belief Network,2019,ICML,International Conference on Machine Learning
Automatic Posterior Transformation for Likelihood-Free Inference,2019,ICML,International Conference on Machine Learning
Active Learning for Decision-Making from Imbalanced Observational Data,2019,ICML,International Conference on Machine Learning
Validating Causal Inference Models via Influence Functions,2019,ICML,International Conference on Machine Learning
"Ithemal: Accurate, Portable and Fast Basic Block Throughput Estimation using Deep Neural Networks",2019,ICML,International Conference on Machine Learning
Learning to Groove with Inverse Sequence Transformations,2019,ICML,International Conference on Machine Learning
Grid-Wise Control for Multi-Agent Reinforcement Learning in Video Game AI,2019,ICML,International Conference on Machine Learning
HOList: An Environment for Machine Learning of Higher Order Logic Theorem Proving,2019,ICML,International Conference on Machine Learning
Molecular Hypergraph Grammar with Its Application to Molecular Optimization,2019,ICML,International Conference on Machine Learning
Graph Neural Network for Music Score Data and Modeling Expressive Piano Performance,2019,ICML,International Conference on Machine Learning
Learning to Prove Theorems via Interacting with Proof Assistants,2019,ICML,International Conference on Machine Learning
Circuit-GNN: Graph Neural Networks for Distributed Circuit Design,2019,ICML,International Conference on Machine Learning
Learning to Optimize Multigrid PDE Solvers,2019,ICML,International Conference on Machine Learning
A Block Coordinate Descent Proximal Method for Simultaneous Filtering and Parameter Estimation,2019,ICML,International Conference on Machine Learning
Learning Hawkes Processes Under Synchronization Noise,2019,ICML,International Conference on Machine Learning
Generative Adversarial User Model for Reinforcement Learning Based Recommendation System,2019,ICML,International Conference on Machine Learning
A Statistical Investigation of Long Memory in Language and Music,2019,ICML,International Conference on Machine Learning
Deep Factors for Forecasting,2019,ICML,International Conference on Machine Learning
Weakly-Supervised Temporal Localization via Occurrence Count Learning,2019,ICML,International Conference on Machine Learning
Switching Linear Dynamics for Variational Bayes Filtering,2019,ICML,International Conference on Machine Learning
Imputing Missing Events in Continuous-Time Event Streams,2019,ICML,International Conference on Machine Learning
Understanding and Controlling Memory in Recurrent Neural Networks,2019,ICML,International Conference on Machine Learning
Recurrent Kalman Networks: Factorized Inference in High-Dimensional Deep Feature Spaces,2019,ICML,International Conference on Machine Learning
Subspace Robust Wasserstein Distances,2019,ICML,International Conference on Machine Learning
Decomposing feature-level variation with Covariate Gaussian Process Latent Variable Models,2019,ICML,International Conference on Machine Learning
Active Manifolds: A non-linear analogue to Active Subspaces,2019,ICML,International Conference on Machine Learning
Optimal Minimal Margin Maximization with Boosting,2019,ICML,International Conference on Machine Learning
Generalized Linear Rule Models,2019,ICML,International Conference on Machine Learning
"Fast Incremental von Neumann Graph Entropy Computation: Theory, Algorithm, and Applications",2019,ICML,International Conference on Machine Learning
Variational Inference for sparse network reconstruction from count data,2019,ICML,International Conference on Machine Learning
Simplifying Graph Convolutional Networks,2019,ICML,International Conference on Machine Learning
Robust Influence Maximization for Hyperparametric Models,2019,ICML,International Conference on Machine Learning
"HyperGAN: A Generative Model for Diverse, Performant Neural Networks",2019,ICML,International Conference on Machine Learning
Rates of Convergence for Sparse Variational Gaussian Process Regression,2019,ICML,International Conference on Machine Learning
Challenging Common Assumptions in the Unsupervised Learning of Disentangled Representations,2019,ICML,International Conference on Machine Learning
Sum-of-Squares Polynomial Flow,2019,ICML,International Conference on Machine Learning
FloWaveNet : A Generative Flow for Raw Audio,2019,ICML,International Conference on Machine Learning
Are Generative Classifiers More Robust to Adversarial Attacks?,2019,ICML,International Conference on Machine Learning
"A Gradual, Semi-Discrete Approach to Generative Network Training via Explicit Wasserstein Minimization",2019,ICML,International Conference on Machine Learning
Disentangling Disentanglement in Variational Autoencoders,2019,ICML,International Conference on Machine Learning
EDDI: Efficient Dynamic Discovery of High-Value Information with Partial VAE,2019,ICML,International Conference on Machine Learning
A Wrapped Normal Distribution on Hyperbolic Space for Gradient-Based Learning,2019,ICML,International Conference on Machine Learning
Emerging Convolutions for Generative Normalizing Flows,2019,ICML,International Conference on Machine Learning
A Large-Scale Study on Regularization and Normalization in GANs,2019,ICML,International Conference on Machine Learning
Variational Annealing of GANs: A Langevin Perspective,2019,ICML,International Conference on Machine Learning
Invertible Residual Networks,2019,ICML,International Conference on Machine Learning
NAS-Bench-101: Towards Reproducible Neural Architecture Search,2019,ICML,International Conference on Machine Learning
Approximated Oracle Filter Pruning for Destructive CNN Width Optimization,2019,ICML,International Conference on Machine Learning
LegoNet: Efficient Convolutional Neural Networks with Lego Filters,2019,ICML,International Conference on Machine Learning
Sorting Out Lipschitz Function Approximation,2019,ICML,International Conference on Machine Learning
"Graph Element Networks: adaptive, structured computation and memory",2019,ICML,International Conference on Machine Learning
Training CNNs with Selective Allocation of Channels,2019,ICML,International Conference on Machine Learning
Equivariant Transformer Networks,2019,ICML,International Conference on Machine Learning
Overcoming Multi-model Forgetting,2019,ICML,International Conference on Machine Learning
Bayesian Nonparametric Federated Learning of Neural Networks,2019,ICML,International Conference on Machine Learning
How does Disagreement Help Generalization against Label Corruption?,2019,ICML,International Conference on Machine Learning
EigenDamage: Structured Pruning in the Kronecker-Factored Eigenbasis,2019,ICML,International Conference on Machine Learning
Addressing the Loss-Metric Mismatch with Adaptive Loss Alignment,2019,ICML,International Conference on Machine Learning
Deep Compressed Sensing,2019,ICML,International Conference on Machine Learning
Differentiable Dynamic Normalization for Learning Deep Representation,2019,ICML,International Conference on Machine Learning
Toward Understanding the Importance of Noise in Training Neural Networks,2019,ICML,International Conference on Machine Learning
Cheap Orthogonal Constraints in Neural Networks: A Simple Parametrization of the Orthogonal and Unitary Group,2019,ICML,International Conference on Machine Learning
Breaking Inter-Layer Co-Adaptation by Classifier Anonymization,2019,ICML,International Conference on Machine Learning
Understanding the Impact of Entropy on Policy Optimization,2019,ICML,International Conference on Machine Learning
"Probability Functional Descent: A Unifying Perspective on GANs, Variational Inference, and Reinforcement Learning",2019,ICML,International Conference on Machine Learning
Social Influence as Intrinsic Motivation for Multi-Agent Deep Reinforcement Learning,2019,ICML,International Conference on Machine Learning
Maximum Entropy-Regularized Multi-Goal Reinforcement Learning,2019,ICML,International Conference on Machine Learning
Imitating Latent Policies from Observation,2019,ICML,International Conference on Machine Learning
SOLAR: Deep Structured Representations for Model-Based Reinforcement Learning,2019,ICML,International Conference on Machine Learning
Dimension-Wise Importance Sampling Weight Clipping for Sample-Efficient Reinforcement Learning,2019,ICML,International Conference on Machine Learning
Structured agents for physical construction,2019,ICML,International Conference on Machine Learning
Learning Novel Policies For Tasks,2019,ICML,International Conference on Machine Learning
Taming MAML: Efficient unbiased meta-reinforcement learning,2019,ICML,International Conference on Machine Learning
Self-Supervised Exploration via Disagreement,2019,ICML,International Conference on Machine Learning
Efficient Off-Policy Meta-Reinforcement Learning via Probabilistic Context Variables,2019,ICML,International Conference on Machine Learning
The Natural Language of Actions,2019,ICML,International Conference on Machine Learning
Control Regularization for Reduced Variance Reinforcement Learning,2019,ICML,International Conference on Machine Learning
On the Generalization Gap in Reparameterizable Reinforcement Learning,2019,ICML,International Conference on Machine Learning
